row ID,row m/z,row retention time,5101-b1-control_c18neg_82.mzML Peak height,5105-b3-lyc_c18neg_21.mzML Peak height,5112-b1-beta_c18neg_34.mzML Peak height,5107-b1-beta_c18neg_29.mzML Peak height,5105-b1-lyc_c18neg_76.mzML Peak height,5102-b1-control_c18neg_5.mzML Peak height,5101-b3-control_c18neg_66.mzML Peak height,5103-b1-lyc_c18neg_35.mzML Peak height,5104-b3-lyc_c18neg_32.mzML Peak height,5109-b3-beta_c18neg_81.mzML Peak height,5104-b1-lyc_c18neg_10.mzML Peak height,5108-b1-control_c18neg_71.mzML Peak height,5113-b3-beta_c18neg_47.mzML Peak height,5111-b1-control_c18neg_4.mzML Peak height,5109-b1-beta_c18neg_65.mzML Peak height,5111-b3-control_c18neg_39.mzML Peak height,5110-b1-lyc_c18neg_59.mzML Peak height,5102-b3-control_c18neg_33.mzML Peak height,5108-b3-control_c18neg_22.mzML Peak height,5103-b3-lyc_c18neg_63.mzML Peak height,5107-b3-beta_c18neg_28.mzML Peak height,5112-b3-beta_c18neg_56.mzML Peak height,5113-b1-beta_c18neg_53.mzML Peak height,5110-b3-lyc_c18neg_84.mzML Peak height,5114-b1-beta_c18neg_26.mzML Peak height,5114-b3-beta_c18neg_23.mzML Peak height,5122-b3-lyc_c18neg_75.mzML Peak height,5124-b3-control_c18neg_68.mzML Peak height,5117-b3-lyc_c18neg_2.mzML Peak height,5120-b1-beta_c18neg_72.mzML Peak height,5115-b1-lyc_c18neg_36.mzML Peak height,5125-b3-control_c18neg_51.mzML Peak height,5116-b3-control_c18neg_20.mzML Peak height,5126-b3-beta_c18neg_24.mzML Peak height,5118-b3-lyc_c18neg_9.mzML Peak height,5117-b1-lyc_c18neg_46.mzML Peak height,5123-b3-control_c18neg_40.mzML Peak height,5115-b3-lyc_c18neg_70.mzML Peak height,5122-b1-lyc_c18neg_14.mzML Peak height,5125-b1-control_c18neg_80.mzML Peak height,5123-b1-control_c18neg_11.mzML Peak height,5116-b1-control_c18neg_6.mzML Peak height,5120-b3-beta_c18neg_54.mzML Peak height,5121-b1-beta_c18neg_69.mzML Peak height,5121-b3-beta_c18neg_48.mzML Peak height,5118-b1-lyc_c18neg_57.mzML Peak height,5124-b1-control_c18neg_45.mzML Peak height,5119-b3-control_c18neg_58.mzML Peak height,5119-b1-control_c18neg_74.mzML Peak height,5127-b1-control_c18neg_30.mzML Peak height,PB2_c18neg_3.mzML Peak height,PB3_c18neg_4.mzML Peak height,PB1_c18neg_2.mzML Peak height,5131-b1-beta_c18neg_38.mzML Peak height,5135-b1-lyc_c18neg_12.mzML Peak height,5129-b3-lyc_c18neg_16.mzML Peak height,5131-b3-beta_c18neg_3.mzML Peak height,5134-b3-beta_c18neg_64.mzML Peak height,5133-b3-control_c18neg_15.mzML Peak height,5127-b3-control_c18neg_83.mzML Peak height,5126-b1-beta_c18neg_62.mzML Peak height,5136-b1-beta_c18neg_44.mzML Peak height,5133-b1-control_c18neg_27.mzML Peak height,5134-b1-beta_c18neg_42.mzML Peak height,5135-b3-lyc_c18neg_18.mzML Peak height,5128-b1-lyc_c18neg_8.mzML Peak height,5128-b3-lyc_c18neg_60.mzML Peak height,5136-b3-beta_c18neg_77.mzML Peak height,5132-b1-beta_c18neg_41.mzML Peak height,5132-b3-beta_c18neg_52.mzML Peak height,5129-b1-lyc_c18neg_78.mzML Peak height,5130-b3-lyc_c18neg_50.mzML Peak height,5130-b1-lyc_c18neg_17.mzML Peak height,QC2_c18neg_7.mzML Peak height,QC1_c18neg_1.mzML Peak height,QC3_c18neg_13.mzML Peak height,QC4_c18neg_19.mzML Peak height,QC5_c18neg_25.mzML Peak height,QC7_c18neg_37.mzML Peak height,QC8_c18neg_43.mzML Peak height,QC6_c18neg_31.mzML Peak height,QC14_c18neg_79.mzML Peak height,QC13_c18neg_73.mzML Peak height,QC12_c18neg_67.mzML Peak height,QC10_c18neg_55.mzML Peak height,QC15_c18neg_85.mzML Peak height,QC11_c18neg_61.mzML Peak height,QC9_c18neg_49.mzML Peak height,
309,167.02099578701967,0.6017479,169550.36,249179.3,156689.23,204799.61,261928.28,212639.9,176938.48,187289.48,203160.45,230159.95,214715.47,160030.3,178614.31,233349.38,226342.48,246269.62,222285.27,229663.17,183962.1,179899.28,214615.38,176614.33,179411.12,185335.9,134324.16,133037.22,229483.58,230023.73,143778.55,204441.6,136397.12,106668.76,168056.02,153423.97,200435.22,171949.97,171116.4,158796.95,202855.14,86361.586,156276.75,168221.44,247303.84,186171.3,228823.5,171202.95,224073.81,175313.17,169331.2,211012.92,0,0,0,174308.45,189638.17,199791.75,173372.75,224078.89,239530.38,222961.8,175652.83,220363.44,221050.27,200730.94,198408.88,173736.61,196536.66,225033.08,129980.12,173311.75,179229.2,255344.23,247368.16,193429.72,183344.14,198476.42,202813.7,198065.52,190503.23,193869.77,198370.64,192183.5,198108.8,189919.14,195807.0,191624.06,196528.77,197729.28,
332,665.0885142109977,0.60723865,17469.225,15268.326,16000.659,15495.263,19931.969,18779.467,15260.486,18500.836,16110.661,17424.38,18286.572,18140.945,19610.43,16783.42,15374.041,15977.752,17526.379,17092.025,15119.444,19263.84,17613.35,15740.689,17399.84,19400.988,15231.796,14123.783,15990.974,17356.709,15423.0205,15653.807,16986.48,17800.072,14364.626,17692.363,15883.109,15440.852,15720.005,17872.453,16818.365,17530.305,16533.35,12141.06,16017.536,18316.105,15822.627,17504.682,17553.434,14767.85,18308.375,16649.756,0,0,0,14490.472,15977.912,17796.795,15332.461,16136.921,15033.565,18256.145,15909.2705,15042.42,15456.161,16111.448,16367.724,17475.145,16722.424,15747.231,16704.295,15310.727,15228.772,14865.483,16937.719,17844.686,15725.747,15010.261,18579.5,16007.14,21017.129,18212.945,17223.037,15293.565,18283.43,16583.559,15002.402,16906.3,17870.588,16677.275,
345,643.1066731646187,0.6105057,21769.127,24146.846,24518.854,23053.13,26648.424,23709.715,21633.352,25317.83,24519.977,22775.916,26762.861,25970.307,26660.69,22114.111,23682.682,22640.29,24012.762,23843.777,21742.44,25071.771,25224.617,20367.033,23972.943,27984.74,26055.596,21664.76,22763.77,22501.547,22516.2,21728.184,21761.568,25978.48,21936.107,20804.547,21090.191,24733.014,24327.785,23822.566,26765.102,21363.848,22056.523,24169.924,22393.92,23862.754,21679.754,23276.436,23752.025,22288.635,25170.105,26119.982,0,0,0,21905.312,25589.115,18921.812,22922.785,22176.69,21503.723,23012.451,24317.16,22093.928,22565.447,25801.086,25575.994,27916.4,27394.748,21604.98,24855.234,22687.69,19783.895,21872.135,21520.553,25255.953,22939.016,25191.613,22265.193,22672.344,21491.541,22876.988,24277.143,21396.727,24602.22,24860.742,27114.771,23944.264,24431.074,23731.963,
354,627.137356242708,0.61135656,35917.113,37246.95,30830.674,32298.775,38308.66,33941.312,34212.434,40651.164,31292.062,35227.043,37935.316,38397.98,38855.484,34980.2,34709.734,36238.902,37678.074,32403.451,33416.574,40748.902,33542.934,30630.418,34795.42,40737.82,33232.3,31145.744,35687.47,35028.598,32626.707,40130.582,36163.895,33833.832,28620.77,32680.887,32978.188,32610.432,32992.895,36012.133,31976.76,40413.996,34626.406,28854.807,34664.383,41117.39,35897.69,37481.13,38090.055,34231.574,36871.047,36425.344,0,0,0,34632.086,36127.71,29586.553,36206.28,38369.086,31167.787,38075.13,36364.074,34787.133,33518.67,41198.66,36060.496,34586.93,34438.152,37080.68,38565.14,36449.555,32809.617,34368.914,35725.86,35504.8,34561.906,37176.836,32391.643,32636.416,34813.918,36118.586,35558.957,37970.92,35421.668,35533.766,36071.88,36041.754,37814.664,35580.24,
365,329.0354671698313,0.6127944,44170.426,45136.88,43465.37,43955.152,42973.16,42809.23,40055.88,46819.016,45789.84,42039.977,45217.11,44038.586,47680.78,40442.023,40683.348,42303.23,46870.523,40130.504,44107.12,46019.695,44882.85,41566.543,43639.754,45390.266,42935.566,39384.445,40958.707,43106.035,40817.016,40316.098,40983.74,45518.445,39012.496,42482.562,41975.344,44871.65,42927.234,40924.473,43935.5,42275.234,44137.6,37543.77,44127.96,42317.1,43874.76,44093.656,40327.305,42395.87,44624.31,47518.863,0,0,0,36588.168,46325.72,39357.953,40181.49,39287.88,44566.13,46856.95,44519.414,42823.48,38777.992,40711.832,44970.57,48231.77,43945.45,39755.79,45811.89,42320.33,38240.68,38575.152,39665.855,42696.31,40716.004,41328.45,45250.758,43380.566,42506.062,40836.75,43842.805,40888.02,39156.92,42505.094,41265.9,39497.785,42882.215,43825.97,
366,621.1248859827465,0.61298966,19929.61,28567.27,24905.094,26721.54,27544.191,28032.91,21757.873,28044.191,28801.148,20482.898,34181.543,22422.352,23263.537,27460.146,21090.275,26133.037,26578.213,27109.963,24747.176,26801.422,26242.797,22104.951,24627.57,25650.64,24310.713,22121.283,23259.05,24485.021,23563.31,23109.684,23104.236,23879.08,22429.268,24926.443,24182.41,23111.75,22199.457,22655.893,26699.125,22425.244,28403.797,21678.982,20890.303,23616.732,26928.041,23095.309,24755.865,26658.057,22944.342,28653.21,0,0,0,22263.582,26494.635,19035.762,26400.85,23322.947,27422.422,24496.986,23865.432,22788.24,26395.008,20941.36,30664.182,34480.797,24813.203,20860.576,26819.924,25879.492,19230.268,21460.09,24631.545,25797.012,22553.268,26429.021,24543.64,25927.65,22595.799,24963.266,24421.293,23401.139,23010.578,22694.803,24418.826,21945.354,22036.143,25270.264,
367,459.1112769274072,0.6130556,12582.799,25865.145,14375.187,20742.713,27205.732,20933.855,13772.794,17150.514,18716.188,18522.559,22469.928,12266.63,14775.3,25141.822,18008.422,20229.242,18818.281,21074.535,14860.901,18904.006,18750.26,12053.167,12542.818,15970.649,11498.63,10586.87,17026.688,20422.303,10572.582,15631.601,10075.622,9343.536,13647.58,13104.572,15742.35,16383.113,14094.098,13909.114,19883.521,6669.6733,16610.352,15622.156,20026.533,17028.658,19478.166,13558.84,18802.68,12591.085,12099.029,19475.977,0,0,0,12825.286,19742.107,12107.974,17477.764,18450.139,22957.266,23910.357,14898.725,17720.424,20945.53,18180.883,18926.33,20547.445,16458.54,15677.434,14837.077,14116.98,12818.384,18563.67,21320.646,18161.059,17409.477,19620.51,18922.6,17674.795,15512.69,15838.885,17522.2,14305.519,16455.555,16881.496,17380.766,13367.06,15646.76,15511.655,
368,935.1964330855847,0.61318666,6787.0806,13155.012,9942.0,9904.467,10931.632,10457.736,6306.6074,10547.348,10290.139,7533.61,11998.608,8911.317,10119.22,11340.56,7377.3604,9313.455,10413.963,10499.245,7907.7944,10932.353,10580.219,7944.2344,10303.096,10608.23,8835.199,7303.1514,8163.959,10411.903,6715.545,7502.9595,8494.359,8320.037,8157.7007,8464.0,8194.508,10805.4375,7610.9043,7055.8203,10260.0,7524.598,10098.186,9625.671,8489.459,10910.222,8569.685,8482.243,9946.76,7686.4604,8825.778,11232.919,0,0,0,8207.966,12198.568,6824.843,12792.459,8486.031,9898.83,8822.521,7634.5854,8892.027,8598.746,8041.659,13489.117,12351.598,10605.858,6572.5107,11827.742,8915.104,6073.4907,7768.5312,9625.155,11362.246,10673.804,10866.676,9545.1,9369.332,9494.51,8207.012,8993.295,8307.724,10455.993,8108.06,9477.942,8871.945,10217.297,9618.404,
380,919.2277251490806,0.61573505,9664.962,13386.796,10624.535,12450.285,14139.863,12552.62,8610.309,11969.975,12029.83,9648.113,14778.075,10375.97,10327.24,12702.08,12564.588,12740.533,13309.384,12986.665,11654.472,13590.39,11338.449,11305.888,11738.781,12624.4,11351.389,9659.716,10742.505,13323.281,9804.35,10517.1875,12021.665,11441.511,10161.253,9979.949,10142.993,10917.227,11165.128,11226.515,12450.52,10724.565,12199.667,11274.408,10165.719,13021.283,12884.229,10786.116,12230.431,10408.62,11512.982,13715.284,0,0,0,11696.564,12964.741,8233.9,12110.992,10508.031,12113.105,13060.984,10846.893,10160.119,10493.865,12455.689,11380.8545,11423.856,9563.951,10564.246,12777.688,9573.94,8633.373,9139.142,12969.719,13362.327,12320.649,12591.76,12752.125,10930.648,11162.733,11185.538,13031.717,10742.634,10267.142,11570.002,12288.005,11932.071,9980.218,11965.497,
384,605.1555393289063,0.6164539,76629.05,89493.57,78859.3,87103.88,89761.75,91326.34,77150.61,86707.61,89237.36,76748.53,95692.62,77830.93,79153.516,83667.945,76185.41,83523.46,91700.52,84051.09,82157.69,92299.664,83836.34,71823.85,78584.86,87991.61,85357.83,73770.2,77028.27,77780.07,72246.46,78217.234,79846.45,72423.555,65933.5,79508.9,77671.805,81102.96,81399.69,75877.125,85915.055,80783.41,85280.6,72552.836,69840.055,84029.125,80922.26,79428.56,84524.46,73706.5,79195.49,87439.42,0,0,0,75758.58,91463.33,60477.094,84269.53,78113.44,86355.06,80531.69,85538.42,78577.42,75739.86,81630.96,88882.125,90454.39,82153.17,72324.414,92928.02,78306.17,61566.848,73009.49,82670.7,84733.78,83583.62,87280.51,83538.77,77237.984,77847.41,82436.14,84373.47,76483.57,82078.79,80037.836,84095.93,78003.72,79011.02,80436.9,
391,313.06519594761716,0.61710685,232746.45,228241.5,230929.72,231643.27,236616.58,231314.83,233757.22,231569.33,233193.9,229226.88,237475.27,235826.84,237574.92,225880.28,235636.08,238590.16,249195.03,228421.52,231115.78,246092.33,231624.08,234917.55,233642.44,244750.8,227111.52,222628.48,232957.31,229140.4,233414.02,233182.1,230335.14,243259.39,222442.28,231215.61,226575.72,230048.56,229599.48,232994.12,223332.72,240399.14,229686.14,223396.7,231191.08,236844.5,231817.81,232357.31,242198.75,238039.75,232497.75,231701.52,0,0,0,228510.08,235650.03,227500.97,226261.56,232234.3,232176.4,231692.27,233699.39,233716.02,228100.48,252977.02,227464.69,232286.62,233219.97,233597.16,245059.39,230904.97,233537.14,233160.34,226288.67,231068.52,232704.39,231682.92,229142.81,229728.44,230166.11,244054.0,231870.67,232718.73,240885.88,232691.47,234615.08,231867.1,235004.1,240581.69,
396,291.08392868861023,0.61769575,1622794.8,2142759.2,2173823.0,1985495.1,1893202.9,2163881.2,1499448.4,2008029.0,2488873.0,1611541.1,2503005.0,1796989.8,1906889.4,2190574.8,1654765.0,1770009.5,1959961.5,2055154.5,1969545.0,1938611.9,1839934.1,1786690.4,1812691.2,1898362.1,1857546.2,1861878.0,1753657.8,1776013.0,1707532.4,1683349.0,1675998.2,1775606.1,1824203.8,1756386.1,2054488.1,1858701.6,1757565.1,1683404.8,2117702.8,1748889.1,2086212.1,2032797.1,1698886.9,1807084.4,1777684.2,1875031.8,1800110.8,1735301.0,1699810.9,2260127.5,0,0,0,1736954.0,2227561.0,1673973.6,1989181.9,1586577.8,2319742.8,1878080.1,1677932.5,1805139.0,2258256.8,1742800.6,2146831.2,1995644.0,1805716.6,1601907.5,2123668.2,1741830.2,1350719.1,1638441.6,1876031.4,1959535.9,1915370.0,2088543.0,1938975.2,1987150.5,1800926.2,1822572.1,1936851.2,1665271.8,1717298.1,1716060.2,1749876.5,1715197.5,1763676.2,1784665.8,
402,128.03523986661904,0.6172368,35370.363,37599.117,55111.246,35671.74,38199.723,36433.26,35620.637,24350.24,39867.19,37034.805,101720.555,39470.906,52010.414,32546.945,32581.1,36702.863,37584.27,34243.61,32895.74,23551.93,31464.914,69216.82,47981.875,45750.0,29721.615,41088.527,45738.797,38733.57,29913.016,39394.44,30018.682,41747.72,32094.588,33479.656,33375.94,24271.549,35697.723,48137.51,31372.754,36510.348,35278.99,30833.395,46940.027,37354.45,35994.133,37210.535,32802.87,34531.29,31997.812,29752.125,1922.4054,2004.7129,3264.9502,24275.25,38509.637,27732.707,22424.66,59436.45,42589.586,35779.65,39389.355,39078.156,42569.617,38111.766,40167.316,25863.385,38830.668,40607.29,27164.441,35088.277,25300.0,30246.818,22633.29,34074.2,31408.484,35313.414,30824.701,33599.75,34967.66,36482.336,35524.12,38049.785,38528.4,38294.105,37670.594,40655.688,35255.35,38838.152,
405,583.1735225854842,0.61835015,16841.316,23954.428,18299.47,19084.408,21151.31,22045.002,16105.955,19556.514,20866.504,16677.592,22716.7,18944.51,16514.402,23199.865,16153.339,17557.19,20384.674,18217.477,18348.688,21240.309,18828.139,17402.4,17286.67,19910.182,18893.297,15178.988,15440.199,17964.799,17025.12,17051.002,16657.734,16563.055,15784.74,15352.4,19174.49,17307.512,17382.607,15208.292,23289.572,17781.535,22503.27,18393.697,15364.436,18958.227,20083.033,18694.254,18619.205,15111.23,17544.898,21151.475,0,0,0,15097.466,21977.846,11747.893,20998.754,15507.906,19168.045,24564.904,16770.113,16103.772,18675.918,18016.963,21094.674,20906.936,17106.727,15100.066,23943.408,17297.027,14742.302,16810.742,19012.443,20307.041,18095.348,20899.299,17584.898,16525.752,15677.24,19587.77,20118.482,19197.67,17189.945,17242.23,17241.512,17737.816,18640.27,18090.652,
417,247.09333703818538,0.6197871,30654.047,36500.094,42226.32,40269.332,39068.746,39803.188,30401.99,35335.152,42656.543,33848.523,48094.66,36069.85,37973.21,38113.85,35647.695,32973.023,39165.703,40739.242,37484.117,39259.242,33154.535,38545.02,38177.28,38803.953,36375.773,31699.3,34719.273,35108.766,32341.074,35880.906,32185.229,35518.65,31873.994,34265.164,36020.598,36216.47,34231.53,38564.46,38300.81,36671.13,37128.03,37821.133,32311.29,38219.457,35127.402,37605.914,33633.387,39089.99,35945.38,40490.887,0,0,0,31617.137,38723.11,30171.729,38098.832,33446.17,40006.875,36338.266,33442.86,35711.332,38767.773,34018.11,39471.348,35341.688,38817.023,34594.777,38818.04,34558.305,29757.316,32029.691,34556.676,34437.613,34690.625,38310.363,36983.316,35395.574,31780.703,35595.906,34465.773,32541.15,35093.43,34230.887,33432.043,33414.125,32949.23,35253.29,
425,293.0879132582819,0.6208327,35340.324,43959.695,45152.418,43377.55,39832.0,42538.848,34264.06,41647.332,46681.355,36986.574,50335.72,40322.664,39503.41,43874.57,35917.55,40401.004,41851.453,45819.043,41173.77,42824.38,37740.25,40462.266,40056.54,41786.137,39073.78,40966.746,37497.836,37087.13,37413.31,34617.68,34285.03,36964.004,38171.344,34765.562,40978.816,40144.09,36032.7,36165.324,40881.113,36452.863,42917.88,45481.055,36696.812,37657.637,38073.867,40522.453,39851.71,39468.39,36449.047,42648.37,0,0,0,36793.957,43460.63,35757.008,39645.61,37198.184,47385.715,41674.15,36383.04,37028.22,42537.664,36548.703,42287.625,40936.457,39234.227,35410.094,41838.652,37596.555,30142.232,36352.414,41921.273,40035.496,43742.805,43209.926,41421.52,40523.258,37244.535,38315.426,38214.883,37884.816,35613.402,34084.164,39955.812,37546.875,36423.277,36687.51,
434,191.0196567028449,0.6208355,643951.4,531895.1,452234.78,614519.56,552728.2,638925.8,611215.94,506099.47,395653.44,471259.97,371091.16,487754.4,451051.7,561667.56,508194.97,528712.2,760466.2,632441.1,544792.1,472023.38,644949.0,453680.22,419236.4,542108.56,578951.7,504613.8,448384.47,408105.6,578885.0,349775.3,519831.1,478827.78,550533.25,670461.9,483021.8,472945.22,541792.0,590267.5,554203.2,565608.1,563864.94,451760.66,371161.56,458011.2,446112.34,444484.94,363150.62,446731.22,566081.06,454834.34,2942.3875,4557.661,2338.3652,398306.72,738837.44,492582.78,460417.78,522632.56,468851.44,415661.28,657694.25,542811.3,448747.75,474617.6,676493.5,560352.5,519115.78,473264.34,504748.1,432462.2,380279.97,580933.5,656359.56,536295.3,526838.7,563438.4,544135.56,551862.44,495400.16,495652.88,549450.06,470341.78,486201.97,475411.0,488513.16,474594.0,500505.78,499362.6,
437,111.00863075099915,0.6203306,150325.22,113859.19,99161.3,130797.836,130569.95,132673.11,135645.78,109018.734,86722.72,106060.164,78078.78,118726.51,102109.98,127535.92,120916.48,114845.914,166946.62,134327.72,114160.31,109523.14,139906.9,102801.01,94246.96,126287.125,120101.76,105198.4,101221.195,93607.91,126538.73,80832.734,111493.84,111122.69,114235.664,142514.34,110588.29,101789.79,122419.92,140441.2,121427.03,138080.55,122035.61,99545.48,85347.23,106561.05,98426.77,96314.74,78640.305,103476.08,135323.44,100380.53,1220.9377,2052.7168,1328.8989,87782.31,156874.4,109963.71,97995.35,121978.15,94697.82,94826.48,153568.62,121030.33,98608.5,101889.84,149888.67,114762.08,116813.86,105427.37,115763.086,102789.1,89677.82,124402.22,135855.53,117499.9,116653.94,122963.64,115190.8,115797.29,109182.51,110958.51,123974.695,114910.82,112219.19,112602.945,113961.03,112572.45,112167.41,113534.27,
456,950.1574824181846,0.6232509,3818.781,4822.7583,5505.588,5763.651,5134.5415,4700.945,3698.6711,4781.5176,5073.515,3783.2458,6186.7446,3985.0127,5209.987,4328.806,3604.906,3881.676,5111.6377,4929.1836,4517.8823,5428.5254,4794.7207,4735.1724,3792.787,5286.2983,4573.912,4482.7246,4679.2974,3446.6057,3655.0298,3716.195,5319.387,5007.3604,4093.891,5390.89,4997.3213,3586.3923,3783.333,3858.3508,5135.8105,4022.5312,5045.29,4188.2812,3911.5876,4311.256,4616.248,4154.1826,4117.0044,3929.729,3272.178,5299.782,0,0,0,3576.3137,5022.964,3334.5432,4690.32,3747.901,4543.685,3893.5078,4113.734,4215.5806,4970.0503,4496.4844,6549.2515,4875.583,4380.787,4139.5425,4902.628,3657.9597,3259.7864,4811.6953,5369.6846,4648.768,4748.1035,5920.037,5614.2544,5043.6543,4357.0127,4281.015,5015.625,4128.248,4369.726,3805.3333,3989.291,3101.5164,3733.1094,3938.0464,
480,326.08737684468457,0.62636137,0,0,0,0,0,0,0,0,0,0,14707.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30140.123,0,0,0,1828.644,0,0,0,1377.2861,0,0,0,0,0,0,0,0,36767.55,0,0,0,0,0,3095.0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398.8982,0,0,1711.2706,2050.6904,1994.5682,1457.1149,2712.3052,2301.6812,1652.63,1836.848,2094.9756,2652.1921,2081.8445,1852.4978,2111.2004,1744.3995,1976.1399,
486,636.0850206068562,0.6274348,17712.38,23587.785,22198.22,21954.875,18977.914,23272.89,15547.474,19725.143,25299.312,16039.689,23955.75,17678.6,20485.865,22184.848,16219.232,18012.754,18483.926,24038.05,20607.0,18243.549,21070.207,19740.25,18202.434,17589.984,22955.99,21426.127,18059.877,17155.643,19488.361,15955.032,17656.66,16869.266,19636.695,22132.95,22535.32,20534.508,17617.133,15917.476,22234.53,19712.672,23543.297,22847.445,16931.969,18917.424,18902.953,19184.312,19448.666,16621.223,16500.23,23426.344,0,0,0,18214.102,24408.129,18650.074,21277.44,16755.77,24033.725,19226.73,16832.777,16895.049,22177.21,17684.328,26814.521,21400.408,19424.809,16130.957,22120.82,17897.078,13794.275,14374.484,21966.611,21857.447,19427.143,21280.64,20425.594,21050.021,18149.75,18012.057,25251.262,16186.923,16159.212,17253.143,17481.287,16236.505,19008.277,17054.53,
487,658.0668822395747,0.6275645,17415.885,18439.078,17793.766,18969.73,18379.783,19932.762,14578.337,17748.154,17897.049,15223.596,17444.584,16936.691,16042.137,17637.182,16244.266,16881.89,17350.5,15729.213,17810.678,18109.018,19343.041,17181.102,15606.932,16076.256,17583.207,17983.307,14568.697,15976.12,16793.49,16101.234,16305.421,17843.01,15257.24,16714.621,17801.03,18472.998,17962.559,14396.865,17720.672,17837.27,17807.957,18700.285,16140.385,17563.076,17785.58,17282.672,17555.096,15727.933,17295.21,18241.23,0,0,0,16812.473,18976.57,16512.938,17563.592,15644.031,18314.738,16083.161,15126.376,16587.7,17314.771,16485.127,19794.945,19196.26,14848.168,14722.495,19112.191,16442.48,16879.447,16328.082,18658.334,16483.549,17636.068,15897.36,18013.916,18682.754,17020.777,14730.531,17129.193,16166.788,16496.273,17526.715,16821.705,14275.889,16363.675,17688.648,
506,680.0486121907243,0.63015723,6436.066,7876.791,6539.0293,8180.6055,5735.677,6875.2056,6330.1914,7018.4497,6888.8247,7207.708,6606.8276,6782.0527,6800.9307,6574.5,6366.0674,6503.999,6543.287,8364.587,6180.7773,6623.4385,8344.602,6339.063,6679.0312,6761.645,5872.3877,7839.3564,7148.2925,6166.1255,6616.6587,6646.0176,7317.883,6483.924,5657.7183,6673.563,6759.0493,6167.185,6871.796,7458.4272,5946.251,7352.472,6797.492,7129.283,6455.3784,6314.5933,6872.5376,6119.711,7255.683,6269.974,6296.38,5556.178,0,0,1266.4806,6873.841,6077.007,5709.7603,7031.381,6514.159,6077.6274,6024.609,6090.4746,5942.4517,6097.4224,7016.5684,5872.812,6583.1733,7014.0127,6304.626,6973.202,6073.028,6458.623,6719.4316,6474.059,6047.911,7015.315,7483.879,6110.8804,7192.1055,7720.3755,6919.7207,5772.8765,6656.8066,6349.4614,6240.7437,6967.12,6380.3467,7032.0786,6338.1807,
522,389.0520183009271,0.6347549,23057.95,26981.883,22879.592,25433.328,26150.662,23964.576,22766.762,23790.809,27947.816,22434.076,22165.203,17374.467,18950.953,35093.53,23978.219,23257.543,19782.71,28240.734,21702.95,21962.023,23060.383,19612.766,18239.627,19981.293,27061.89,23807.46,24577.33,22156.0,20644.832,21327.316,18220.512,17408.66,20865.537,19585.97,19286.39,23376.307,23356.205,20266.219,33911.703,17671.03,26196.127,23983.365,24817.512,21060.22,21009.62,18688.918,20662.305,19276.914,19849.19,25076.727,0,0,0,21480.328,24619.139,19578.44,21974.684,21900.273,22615.984,21061.912,21463.379,20618.258,23824.273,25476.453,28936.588,24126.584,19561.383,19511.8,18696.79,17996.621,17536.123,22944.809,28729.455,21194.934,22086.564,25446.748,22599.33,25358.227,21904.559,23011.432,21629.041,21449.031,19364.123,20573.621,23632.479,24127.547,22916.414,20927.445,
