row ID,row m/z,row retention time,5109-b1-beta_c18pos_65.mzML Peak height,5101-b1-control_c18pos_82.mzML Peak height,5109-b3-beta_c18pos_81.mzML Peak height,5103-b3-lyc_c18pos_63.mzML Peak height,5108-b1-control_c18pos_71.mzML Peak height,5113-b1-beta_c18pos_53.mzML Peak height,5112-b3-beta_c18pos_56.mzML Peak height,5105-b1-lyc_c18pos_76.mzML Peak height,5110-b3-lyc_c18pos_84.mzML Peak height,5110-b1-lyc_c18pos_59.mzML Peak height,5101-b3-control_c18pos_66.mzML Peak height,5113-b3-beta_c18pos_47.mzML Peak height,5103-b1-lyc_c18pos_35.mzML Peak height,5104-b3-lyc_c18pos_32.mzML Peak height,5112-b1-beta_c18pos_34.mzML Peak height,5107-b3-beta_c18pos_28.mzML Peak height,5107-b1-beta_c18pos_29.mzML Peak height,5102-b3-control_c18pos_33.mzML Peak height,5111-b3-control_c18pos_39.mzML Peak height,5105-b3-lyc_c18pos_21.mzML Peak height,5108-b3-control_c18pos_22.mzML Peak height,5102-b1-control_c18pos_5.mzML Peak height,5111-b1-control_c18pos_4.mzML Peak height,5104-b1-lyc_c18pos_10.mzML Peak height,5115-b3-lyc_c18pos_70.mzML Peak height,5115-b1-lyc_c18pos_36.mzML Peak height,5125-b1-control_c18pos_80.mzML Peak height,5118-b1-lyc_c18pos_57.mzML Peak height,5121-b1-beta_c18pos_69.mzML Peak height,5119-b1-control_c18pos_74.mzML Peak height,5122-b3-lyc_c18pos_75.mzML Peak height,5117-b1-lyc_c18pos_46.mzML Peak height,5114-b3-beta_c18pos_23.mzML Peak height,5124-b3-control_c18pos_68.mzML Peak height,5125-b3-control_c18pos_51.mzML Peak height,5114-b1-beta_c18pos_26.mzML Peak height,5120-b1-beta_c18pos_72.mzML Peak height,5119-b3-control_c18pos_58.mzML Peak height,5121-b3-beta_c18pos_48.mzML Peak height,5116-b3-control_c18pos_20.mzML Peak height,5126-b1-beta_c18pos_62.mzML Peak height,5123-b3-control_c18pos_40.mzML Peak height,5116-b1-control_c18pos_6.mzML Peak height,5124-b1-control_c18pos_45.mzML Peak height,5117-b3-lyc_c18pos_2.mzML Peak height,5122-b1-lyc_c18pos_14.mzML Peak height,5118-b3-lyc_c18pos_9.mzML Peak height,5123-b1-control_c18pos_11.mzML Peak height,5120-b3-beta_c18pos_54.mzML Peak height,5127-b3-control_c18pos_83.mzML Peak height,5129-b1-lyc_c18pos_78.mzML Peak height,5128-b3-lyc_c18pos_60.mzML Peak height,5134-b3-beta_c18pos_64.mzML Peak height,5136-b3-beta_c18pos_77.mzML Peak height,5127-b1-control_c18pos_30.mzML Peak height,PB1_c18pos_2.mzML Peak height,5132-b3-beta_c18pos_52.mzML Peak height,5130-b3-lyc_c18pos_50.mzML Peak height,5131-b1-beta_c18pos_38.mzML Peak height,5126-b3-beta_c18pos_24.mzML Peak height,5129-b3-lyc_c18pos_16.mzML Peak height,5134-b1-beta_c18pos_42.mzML Peak height,5132-b1-beta_c18pos_41.mzML Peak height,5133-b1-control_c18pos_27.mzML Peak height,5136-b1-beta_c18pos_44.mzML Peak height,5130-b1-lyc_c18pos_17.mzML Peak height,5128-b1-lyc_c18pos_8.mzML Peak height,5135-b3-lyc_c18pos_18.mzML Peak height,5133-b3-control_c18pos_15.mzML Peak height,5131-b3-beta_c18pos_3.mzML Peak height,5135-b1-lyc_c18pos_12.mzML Peak height,QC3_c18pos_13.mzML Peak height,QC2_c18pos_7.mzML Peak height,PB3_c18pos_4.mzML Peak height,PB2_c18pos_3.mzML Peak height,QC11_c18pos_61.mzML Peak height,QC14_c18pos_79.mzML Peak height,QC9_c18pos_49.mzML Peak height,QC10_c18pos_55.mzML Peak height,QC6_c18pos_31.mzML Peak height,QC8_c18pos_43.mzML Peak height,QC5_c18pos_25.mzML Peak height,QC15_c18pos_85.mzML Peak height,QC13_c18pos_73.mzML Peak height,QC7_c18pos_37.mzML Peak height,QC12_c18pos_67.mzML Peak height,QC4_c18pos_19.mzML Peak height,QC1_c18pos_1.mzML Peak height,
107,88.11230005060871,0.41092947,1279084.0,1231498.4,1234103.8,1270998.8,1261766.5,1264743.1,1284226.0,1268151.2,1232699.8,1275057.0,1278520.9,1269230.2,1305954.2,1304612.5,1290836.2,1287077.8,1303245.2,1293965.2,1288357.6,1350892.9,1304778.5,1370679.6,1393232.4,1400630.2,1260981.1,1296819.0,1249167.6,1266377.1,1264537.0,1244095.8,1249840.1,1284421.2,1329897.0,1305099.8,1278447.5,1301492.1,1251444.6,1273245.6,1281632.6,1345585.9,1284190.6,1281119.4,1402546.4,1274996.5,1361337.8,1369720.6,1390732.0,1385731.5,1274333.5,1232726.0,1244288.6,1294848.4,1264535.5,1241355.9,1307510.9,1394313.1,1275221.5,1271931.0,1297861.0,1316137.9,1349368.1,1276862.6,1288254.5,1307706.6,1275271.6,1350003.9,1381217.4,1339432.0,1370152.8,1367958.1,1386818.1,1345902.0,1383875.1,1418797.8,1425309.2,1300520.8,1250576.2,1278949.0,1269420.4,1296927.2,1281734.0,1316742.1,1226263.9,1253340.4,1293640.5,1253698.4,1340084.0,1398042.9,
109,607.3237936007258,0.490726,22389.232,18649.021,14789.498,25808.87,18593.646,28946.617,30526.965,19449.316,20201.803,25576.285,26070.146,28535.998,34794.652,31387.36,34745.965,42754.707,36988.074,30572.473,29294.844,35078.625,45652.78,46585.33,51316.758,46718.293,25333.072,32701.719,17680.459,24046.295,20758.76,20200.441,17809.633,27808.078,42772.133,23109.986,26854.068,41406.01,23858.0,24589.945,28810.07,39921.797,21457.107,33244.07,56298.348,29816.031,60817.594,45649.992,46535.73,37893.824,27347.715,16319.071,20699.018,22832.91,26290.848,18283.752,39474.49,18773.816,27073.49,31079.662,24860.623,41140.547,21492.277,34203.957,27093.143,42424.582,31400.307,42588.12,58057.707,41910.24,42661.953,65791.08,42546.227,47778.074,56763.73,40272.965,39097.312,20331.09,17805.758,31256.25,23887.615,32236.752,33205.83,40884.207,17554.912,18292.102,30643.006,23072.379,43533.36,52295.68,
129,150.1124782157952,0.48359317,6905.991,5182.0527,5759.409,7069.723,6723.628,8856.6875,9056.007,7328.005,6640.223,7872.714,7741.875,11378.041,14781.117,16413.174,14487.565,18478.67,17492.65,17360.521,11590.782,22642.287,18749.021,33857.0,35057.367,30669.176,6978.5933,14209.688,5604.8286,8975.118,7830.149,6653.687,5744.4004,9972.883,18951.64,6360.307,11010.223,17904.379,4818.8477,8350.133,9552.445,21227.992,9531.996,12550.058,32349.879,10019.373,32322.492,26215.816,29930.72,25951.48,10365.216,5261.0244,6278.9927,7431.1655,7553.613,4980.5044,15879.13,126741.39,9054.939,9572.938,12564.565,20774.643,25779.502,12856.054,11577.282,19797.242,10047.674,23186.086,26103.865,27071.52,23638.393,32657.95,24402.879,29015.824,31305.23,124272.32,114621.06,8406.576,5524.907,10133.796,9058.776,15627.2705,8987.284,20735.877,5014.862,6143.5923,12809.62,7383.0728,17834.295,32265.535,
143,609.3402282424676,0.49110526,308414.62,242853.5,212026.55,305367.7,229385.5,348731.78,380953.0,233313.22,238168.31,333798.94,291676.03,385739.25,432171.25,439125.44,466274.5,559691.7,490646.88,408127.53,385000.12,492717.75,597968.2,709092.5,777624.94,635036.56,321827.3,450539.3,262914.12,358023.62,279928.88,296546.44,253458.33,418207.56,615499.44,291792.97,348937.12,553695.7,297020.4,298146.8,353003.88,566735.94,301193.28,410741.16,752387.0,400706.94,808799.6,636637.5,669237.75,560020.0,347183.4,203763.45,245797.64,304623.78,313968.16,264930.34,520944.72,255974.0,316120.94,428975.6,366096.3,590224.3,694858.1,448867.7,303728.1,568155.3,383232.88,611850.06,797606.9,627256.06,600184.56,807107.0,586205.3,649075.5,805364.4,498626.28,466024.6,235146.7,240442.56,412086.2,324216.6,444532.8,424639.1,576989.0,212240.1,259711.36,463629.66,279862.78,624649.7,750513.6,
148,607.3238238575289,0.4938195,22389.232,18649.021,14789.498,25808.87,18593.646,28946.617,30526.965,19449.316,20201.803,25576.285,26070.146,28535.998,34794.652,31387.36,34745.965,42754.707,36988.074,30572.473,29294.844,35078.625,45652.78,46585.33,51316.758,46718.293,25333.072,32701.719,17680.459,24046.295,20758.76,20200.441,17809.633,27808.078,42772.133,23109.986,26854.068,41406.01,23858.0,24589.945,28810.07,39921.797,21457.107,33244.07,56298.348,29816.031,60817.594,45649.992,46535.73,37893.824,27347.715,16319.071,20699.018,22832.91,26290.848,18283.752,39474.49,20775.812,27073.49,31079.662,24860.623,41140.547,48066.824,34203.957,27093.143,42424.582,31400.307,42588.12,58057.707,41910.24,42661.953,65791.08,42546.227,47778.074,56763.73,41070.004,44593.984,20331.09,17805.758,31256.25,23887.615,32236.752,33205.83,40884.207,17554.912,18292.102,30643.006,23072.379,43533.36,52295.68,
167,317.11492468832324,0.4991856,28607.303,30132.422,31483.5,32101.748,31334.92,29704.191,28015.729,29463.893,30404.059,33164.07,28922.61,32058.611,34511.96,29739.947,30239.713,29618.395,26819.13,24935.209,32673.195,31325.607,26089.883,25738.82,29271.393,29649.469,30165.793,28633.65,30658.44,31632.94,32287.424,31216.686,30742.258,30157.842,28474.076,29932.04,31413.633,27859.65,30876.94,29295.908,31433.65,26476.97,31293.875,33532.23,26091.787,32314.723,23673.775,26698.297,25563.07,31213.049,33348.547,28582.477,29129.59,29437.459,30994.617,32877.445,33156.0,6195.413,28477.51,33117.266,28497.424,28868.213,23475.303,26935.293,33850.164,29001.014,28375.783,26544.09,24890.02,32134.494,25746.152,26200.207,28935.645,29054.775,24664.646,9726.036,10225.882,30496.49,31374.283,29457.209,32245.621,29469.69,29443.904,28119.7,29986.984,29225.113,27293.104,31036.402,27192.258,26205.605,
169,625.314207325051,0.50253177,165660.6,123057.71,100988.04,181730.31,121106.62,198327.52,188614.16,132497.95,120900.83,189530.84,147760.0,214511.89,259417.22,274124.0,266265.84,295043.78,298830.8,239232.12,228181.75,281188.66,318307.66,407561.94,444994.2,384038.78,154201.1,246148.55,132279.66,196472.7,158913.42,161702.95,136572.53,218632.88,306270.38,157582.6,189799.95,306285.7,169272.17,160581.81,207479.06,296170.53,151998.58,226880.73,398021.88,220388.72,403139.1,362706.06,341743.88,273374.5,182197.3,118521.484,119560.055,177596.22,172689.55,130031.56,304945.66,78680.766,168915.12,207315.36,210876.95,303313.12,355547.78,239437.31,180556.0,346126.9,215788.78,327901.88,426300.47,371565.16,343847.03,436037.0,348295.84,352608.9,414010.38,118942.84,152641.64,129121.57,130049.71,210039.6,191456.73,246301.19,238311.66,312275.78,114913.625,137630.27,274369.62,144170.31,334621.8,369188.03,
171,627.316636198536,0.5028481,24611.51,19263.818,13540.646,25212.95,16647.166,26613.896,26645.078,19442.744,18581.234,29207.012,22107.82,28276.178,34826.023,35649.86,40630.31,39276.508,39836.938,34798.824,29884.53,36685.273,44964.074,55068.47,57983.375,55413.105,21894.938,37565.195,17906.053,25275.889,22061.918,22218.645,20464.453,33750.83,42269.008,19387.605,26864.756,43541.38,21751.81,24292.467,30200.635,41034.51,21757.104,31416.203,51235.207,31101.027,54439.582,52502.695,42707.13,35531.43,24888.08,14572.475,17249.13,23268.49,24370.066,19252.05,42911.094,10878.39,23471.848,28000.232,27057.049,41959.01,45015.89,34277.965,23715.596,44003.246,27864.781,45591.137,60427.83,46263.555,48796.25,54699.29,45653.605,47292.395,57300.92,19149.115,23740.336,16350.207,19400.223,32031.07,26363.863,33690.402,30134.475,40635.188,17528.912,19454.438,37400.973,20775.568,42562.062,47650.47,
173,623.2981941168717,0.50379413,10081.59,6360.885,5454.094,9213.241,6202.0376,11051.309,10290.473,8407.274,5977.1636,8234.814,6979.728,10301.197,14942.036,14312.601,12386.126,16787.59,15651.856,15516.38,15033.416,17797.312,16143.0,20243.55,22017.62,20541.705,7399.4116,13914.039,6912.7354,9630.186,6179.0693,7903.414,8016.715,11841.643,15169.786,7773.107,9420.582,16582.797,7774.245,8396.257,10525.048,15272.871,9452.181,12567.694,19395.385,12680.187,21284.002,19140.537,18225.42,14639.469,8424.25,6804.8604,5835.7905,10295.128,7603.2466,7313.5737,15215.898,3648.3953,8077.7446,8924.8,9688.646,17484.023,19867.38,12824.256,9656.367,20360.24,11726.265,18268.465,19992.854,19165.191,17791.514,21236.395,19460.602,17892.166,22387.156,7397.808,8661.41,6863.6245,7110.385,11440.776,11114.182,13826.561,12549.616,17051.486,6681.1113,7442.276,13418.795,7251.0044,17266.822,19217.854,
179,611.3458993211677,0.4907898,30145.074,26269.918,19951.223,24394.932,20560.271,32694.27,35483.816,24314.926,20138.787,29220.336,26354.965,32844.742,38043.758,38476.445,39195.527,45923.336,40553.51,38855.258,35731.355,43683.227,49866.156,58046.043,63790.887,54021.688,27331.799,39946.043,24661.736,32329.893,25756.895,27521.502,26447.389,42823.89,50747.51,28029.736,31390.156,47998.043,27188.164,27566.596,31752.809,47748.51,26209.324,37862.01,59318.78,35152.8,68472.89,52333.293,57100.47,49224.207,30802.912,22345.473,23868.781,25681.402,27832.295,23027.062,46632.99,26371.574,33285.33,37291.4,33276.152,47069.348,57323.344,34623.227,26619.648,49500.49,33299.6,47733.695,64819.66,53031.055,46006.47,65106.836,46929.816,52033.273,65576.27,41563.16,42939.465,21093.953,20897.412,33523.96,32237.697,39883.883,39402.22,49655.812,18650.281,26637.207,41579.492,23848.078,49267.05,60639.34,
189,86.09638630831454,0.51547384,53116.78,37236.9,34351.707,57785.734,48075.406,35538.316,44036.77,70446.586,35442.73,62631.21,46456.508,56728.797,61976.715,51117.074,37018.508,37651.473,36308.848,69790.82,37792.77,34956.523,55755.938,42332.996,40235.195,41105.176,47128.08,35909.16,48306.758,45357.176,36550.75,48157.562,48066.543,47920.105,37162.715,55894.93,51873.207,57913.473,47838.76,46936.984,60297.527,37303.387,36546.125,36452.62,37646.043,33554.508,38967.812,36580.832,41093.29,58353.086,48287.87,57233.45,52012.64,51309.277,41704.254,57483.094,36068.68,119602.02,35494.25,34218.906,73892.07,59034.72,37348.086,48676.023,34563.734,37919.215,52104.074,38454.676,55182.395,35588.457,62055.7,42840.598,38566.043,37611.87,39074.332,127430.94,126339.805,34232.773,33842.824,53704.23,57972.027,37579.945,34588.93,38258.594,34462.605,36177.203,37898.086,34903.3,58031.867,58431.324,
190,646.4287405190115,0.4374449,1638.896,1454.2745,1314.806,1837.446,1177.0665,1850.1693,1736.2174,1172.7992,1599.9225,2025.4878,2067.4382,2089.5552,2668.657,2134.8882,2601.4329,2286.96,3102.0288,2792.451,2625.438,2681.5784,3132.8984,3469.098,3528.2007,2929.5688,1373.3789,2699.1484,1159.9811,2441.6416,1496.4401,1771.3114,1585.6564,1999.556,3008.4456,1910.3907,1763.3857,3078.4604,1357.1271,2165.278,1737.5747,3280.012,1538.4327,1959.3153,4502.0625,2624.619,4071.6145,3089.5432,3570.09,2638.581,2108.997,1226.088,1685.0468,1492.1836,2356.9465,1216.3768,3109.992,12655.224,2253.2476,1849.0,2211.4019,3047.32,3783.4016,2110.0186,1602.0762,3086.1377,2412.2131,3149.384,3624.028,3676.0017,3327.449,4240.2056,3582.4487,3349.4731,3554.21,25553.986,26953.764,1264.6353,1375.6029,2166.0613,1873.0006,2512.857,2098.207,2789.6028,1191.9409,1299.2051,2333.1975,2020.6919,3712.323,3829.854,
204,189.1598013671998,0.51256514,5393.717,3299.1165,6079.4443,4922.8643,3049.8198,4467.6396,3506.446,7545.3193,4194.568,4086.0112,4739.3813,4692.3687,6313.1494,4788.016,3022.2583,4153.774,5206.2817,6087.712,5963.3667,6554.862,4047.7993,4983.0386,16713.846,3968.2769,3321.148,2946.038,3758.3108,3902.9785,4940.014,3228.01,5205.237,6723.672,4524.8174,3707.1165,4580.245,4578.532,5048.008,2986.7148,6101.811,3349.626,4203.9653,5089.8394,5234.2485,3807.9592,3840.9788,9151.616,4046.8884,8448.138,6067.0703,3845.198,4336.086,4382.3975,5923.0317,3708.792,5222.782,0,3770.7961,5638.2397,8677.7705,3545.2751,3688.4631,55039.945,3319.4434,7301.737,5040.144,4785.5703,4730.12,4720.4297,5351.4316,7027.209,5033.2666,6685.696,5153.0044,0,0,6488.201,6174.8604,6377.6133,7378.258,5552.173,7139.847,5258.0327,5713.2466,4305.932,6546.1816,6902.108,5086.842,6054.0605,
234,226.95171528260116,0.5193253,139767.08,147913.31,139419.73,130428.836,138596.22,133672.6,142227.66,129751.86,134063.58,134224.48,145147.56,136900.8,128752.34,139998.81,143604.27,132608.77,137095.75,129490.03,127072.625,132983.86,145092.44,145821.44,148082.03,133465.5,147487.56,140209.47,143323.38,146924.23,136009.2,139396.25,135303.47,150912.69,145080.48,134719.81,145565.16,130814.83,144711.66,151530.25,136618.36,147688.88,144796.11,135784.34,162895.14,138216.67,149507.5,137877.53,149181.92,156374.97,144113.66,132354.67,148980.06,128759.9,148203.3,143379.45,127531.586,13795.861,135324.56,146908.58,137422.78,141618.1,155866.47,134625.12,123351.15,134820.34,134660.1,141285.66,148247.94,138800.4,144119.22,137643.2,138923.66,139055.6,143427.22,15863.825,13231.674,136138.25,138798.28,139392.03,139323.2,139860.4,133159.33,132630.05,134382.28,143477.84,133902.52,134426.8,136480.6,153342.27,
269,271.2018200332904,0.5755116,3501.496,3039.0066,5313.554,3944.4597,3448.0479,3093.054,4012.946,3407.5352,2996.2273,3671.0107,3161.2039,3209.3472,4156.769,5651.918,3415.584,3579.2234,4383.499,3007.2068,3076.8457,3638.793,2635.147,3410.3674,3818.0,3430.1028,3296.9692,4295.0015,3610.5554,3590.9768,3427.582,3668.9094,3558.0032,3539.389,2676.6162,3260.0977,3024.3018,3745.0193,3654.2793,3693.1633,3021.3987,3759.6401,4091.9219,3598.4602,3875.0298,3061.196,3721.8438,2838.0142,4173.916,4183.9775,3800.962,2914.3547,2685.1438,3295.7383,3551.641,3683.767,3206.1907,26737.81,4147.045,2640.3396,2799.1655,4989.8125,4248.435,3663.276,3408.7708,3358.8833,3627.8005,3323.0046,4502.824,4179.311,3652.611,4108.9043,3636.685,3206.4495,3221.7583,26857.201,24272.389,3703.3987,3039.4844,3195.205,3656.5425,2652.2954,3592.717,4145.0015,3329.0012,3363.397,3211.7026,3279.2544,3855.5293,3226.1692,
270,285.217414300835,0.57671136,3469.1682,3868.706,2922.8206,3151.3306,3168.043,3341.399,5061.7715,4477.2583,3188.5186,3188.1099,3533.8896,3922.4814,5013.274,4069.692,2946.3508,4435.1816,3791.2937,3545.727,3213.6333,3478.794,3130.9707,3851.9053,3439.8477,3350.692,5121.305,4167.2964,3475.348,4110.854,3428.125,3280.319,4073.649,4957.5034,4418.691,3527.3699,3670.6936,3987.9412,3387.7766,4236.998,3035.3674,3741.3362,3714.09,2987.0916,4911.7075,2610.1885,4902.004,3539.2175,4018.2708,3508.773,3677.8252,3364.999,3519.7256,4356.9243,3464.0203,3519.4446,3961.9363,26078.22,4139.2593,3179.9033,3923.1753,3518.0256,4742.015,3358.4084,4118.496,3087.42,3678.6956,3818.0388,4496.8423,4720.951,3943.385,4456.8325,3415.9573,3620.8513,3624.1653,22814.242,21894.121,3982.2666,3393.9395,3511.2363,3764.8179,4175.4116,3854.1357,3415.5474,3810.1968,3178.0918,4259.326,3160.666,4117.3145,4406.642,
286,104.1070938266599,0.5370648,173277.28,129829.64,173315.72,161982.44,127210.81,125901.26,162774.12,168842.4,193136.69,163576.8,159282.77,156014.58,193777.67,167616.38,150031.0,160664.36,170788.3,171699.5,178809.42,162288.22,155218.52,173614.92,165428.84,154478.23,173572.95,166951.47,143440.62,165636.38,148327.58,168153.52,171611.56,155879.12,187985.61,204884.64,148475.56,165695.23,171493.81,212169.5,159953.39,246752.45,151031.06,162201.23,218472.12,164119.45,146839.44,151855.58,190152.97,177215.83,183341.98,213063.56,120728.73,211090.28,207280.11,180814.47,216339.92,10329.709,157363.5,182091.14,137005.72,177542.97,218996.84,186257.28,163051.0,141596.11,220356.73,221821.69,222967.61,207627.2,219015.38,180460.64,178653.83,177955.77,169471.42,13632.674,14745.984,172322.38,165127.77,173530.56,173243.67,168040.28,167110.39,171187.45,168994.86,170244.22,168408.08,166055.77,175205.14,199954.83,
294,184.09464275187713,0.5402771,51759.004,68091.91,58649.523,53680.06,55879.438,51705.918,51842.496,55074.49,45673.36,51901.46,67260.445,50798.93,57302.844,43766.66,43867.355,61851.438,63111.777,62370.99,52537.836,55248.895,58919.188,52409.305,57983.047,57649.688,54833.727,56097.223,57677.953,61610.57,49408.24,50555.402,58633.05,40113.93,51095.668,65108.043,54471.17,51522.797,51788.562,52847.453,58024.234,55889.844,56205.758,54938.465,51776.68,65688.01,48852.633,62200.574,53618.324,54884.38,46235.12,49338.906,49730.426,43422.125,55301.81,57106.426,53740.773,0,57773.832,54939.52,65130.707,45012.535,40070.41,54370.613,58910.438,62733.5,49437.4,53681.258,38471.03,47603.113,52409.953,52699.824,47852.418,53558.76,58043.938,0,0,53713.92,50758.234,49873.64,63375.848,56409.195,55914.223,58648.45,52211.605,55021.707,53544.45,51222.285,55102.46,60042.08,
301,162.11260979619354,0.5448293,144957.52,159755.53,140822.86,140004.94,141761.02,123194.38,135057.4,144984.69,136221.44,125073.0,159317.12,118747.42,155258.8,131051.016,118847.59,155572.03,174912.86,178332.61,142544.73,132144.39,157783.27,158225.34,148746.66,137281.02,142783.97,148094.14,134950.64,173010.11,126226.11,133995.02,146220.5,93817.914,156009.52,176667.44,143162.77,132099.2,131576.17,142596.4,139804.3,174338.64,132633.56,154383.94,156481.5,164640.34,125209.92,151107.89,167465.53,138772.92,125128.19,157708.62,121365.13,122318.125,170818.6,153111.6,147670.0,10620.077,172424.81,150642.03,152667.48,123166.75,124069.516,161579.81,151318.0,152176.81,154197.8,137973.53,100844.18,139609.73,143692.77,141564.48,151463.02,143124.22,141764.45,9297.62,11574.432,144543.56,141790.77,138209.33,145662.16,138584.9,145339.17,147699.28,138328.95,142861.11,145614.84,145025.0,139848.8,147315.67,
312,420.25336414981746,0.60435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347.6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53095.19,0,0,0,0,0,0,0,0,0,0,0,0,0,
314,494.29143823316525,0.6021917,0,0,0,0,0,0,1487.7412,0,0,0,0,0,0,0,0,0,0,1158.0507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.29645,24049.744,0,0,0,0,0,0,0,0,0,0,0,0,0,
315,508.2662886311482,0.6296444,0,0,0,0,0,0,0,0,0,0,1203.8087,0,0,0,0,0,0,0,0,0,0,1302.4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.0515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612.7126,0,0,0,0,0,0,0,0,0,0,0,0,38265.23,0,0,0,0,1051.2809,0,0,0,0,0,0,0,0,
316,196.13342002861597,0.5688824,3895.4048,4439.368,4278.557,4231.657,4550.7334,4236.8574,4426.621,3299.0022,3765.4446,3685.8481,5662.7476,4564.782,4094.367,5130.4595,4325.219,3948.78,5538.988,4499.6973,4074.1602,4012.2388,3935.72,4950.094,4276.649,4373.953,3855.157,3833.8943,4527.911,4914.2334,3760.6313,4558.1255,4063.0046,4901.171,5294.9507,4400.1514,3885.0708,4113.7812,3836.5078,4683.084,3764.648,3867.502,4926.888,3922.625,4902.845,4147.7725,3949.8223,3845.7742,6365.42,4489.2,4219.566,4203.013,4420.3667,4018.0127,4791.016,4356.445,5273.418,35276.92,3904.8367,4774.5786,3790.9875,4957.7036,4602.049,4496.7925,4297.177,3667.6174,5107.2183,5062.1895,4727.5317,3904.7065,4458.8345,4711.0337,4274.4175,5011.8896,4727.7695,28900.549,30231.547,4368.0376,4383.981,4435.572,3690.267,4043.5618,4088.164,4451.4873,5147.2603,4500.0073,4048.598,4789.0425,5134.2524,5548.973,
322,632.4144509648085,0.51043874,1733.0394,0,1015.96,1581.0867,0,1104.7435,0,0,1168.7761,1033.6182,1129.6471,1696.465,2023.1083,2405.3833,1986.3893,1284.1775,2230.1487,2181.0667,1226.4225,1756.0249,2430.9138,1427.737,2327.499,2169.1956,1132.0741,1317.8058,1213.2067,1257.1736,1250.1327,1584.4354,1093.6951,2023.8148,1787.6558,1342.9453,1485.9866,1850.0892,1086.8927,1288.3362,1697.7852,1710.1406,1131.0745,1461.6635,1349.0676,1089.263,2194.8657,2874.3728,1848.5813,1969.1458,1408.0745,1206.98,0,0,0,1040.6034,1620.7815,52412.715,0,1436.2954,1277.9615,1858.707,2553.3572,1144.4606,1038.078,1853.1904,0,2200.876,2767.6733,1443.3887,1895.2848,2280.9456,2088.0789,3452.3254,1730.7656,119681.96,120918.28,1139.1694,1278.6461,1602.27,0,1331.465,1814.5079,2066.5444,0,1418.5576,1311.375,0,1573.4254,1635.8828,
323,478.25505189595617,0.6253313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162.1487,1343.6791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202.1161,0,0,0,0,0,1080.6155,0,0,0,0,0,0,0,0,1138.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399.7041,60063.273,0,0,0,0,0,1332.3867,0,0,0,0,0,0,0,
330,122.09655450242877,0.5627587,10046.698,12892.061,13786.059,8947.2705,13853.754,10975.369,10937.362,10386.49,10771.586,11631.034,12352.314,12184.086,13473.765,14251.216,13289.864,12249.229,12317.326,12537.154,11941.007,13153.993,12683.2295,11446.335,10849.263,11076.569,10759.076,12453.065,11565.163,11474.278,11133.179,12450.59,11691.842,12640.605,12880.044,11264.352,12880.948,12120.752,11179.698,12339.617,11277.267,12268.491,12427.558,11758.401,12131.297,11245.377,12528.331,12901.693,13770.849,13018.997,12334.77,10819.772,10223.377,12381.269,10857.771,11118.064,12000.98,148948.39,11285.813,11579.922,11505.87,12742.743,12585.133,12066.183,10846.228,10448.775,12086.352,10328.09,12518.198,12939.671,13200.067,13456.134,12766.232,12145.239,11190.397,146836.42,141934.47,11407.208,10154.406,11100.432,12802.294,9753.763,11405.064,12728.125,11687.301,11451.227,10459.579,12187.88,12929.956,11601.343,
