mz_rt,b1,b3,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
650.6449_10.83,249477.22959490513,210752.79603944471,0.8447776832445182,0.0172,-0.2433563718123597,1.764471553092451,650.6449,10.83,240339.16,Cluster_650.6449_10.83,1300.2808_10.831;1301.284_10.831;632.6339_10.83;650.6449_10.83;737.7496_10.83;751.765_10.833,6
690.6188_11.754,335963.73481074127,387518.36018956575,1.1534529475565771,0.0487,0.2059591538160233,1.3124710387853658,690.6188,11.754,341914.12,690.6188_11.754,690.6188_11.754,1
719.6006_7.392,5955.569962706726,7683.765172067474,1.2901813294416085,3.53e-4,0.36757384448707175,3.452225294612177,719.6006,7.392,6743.7446,719.6006_7.392,719.6006_7.392,1
724.5277_7.806,135429.43920959864,160616.97252551507,1.1859827040776172,0.0324,0.2460829703194992,1.489454989793388,724.5277,7.806,155707.17,Cluster_724.5277_7.806,1448.0465_7.808;724.5277_7.806,2
727.5745_6.067,24875.937532972082,29479.269917187707,1.1850516137578369,0.0211,0.24494989565591405,1.6757175447023074,727.5745,6.067,27238.762,727.5745_6.067,727.5745_6.067,1
732.5542_6.723,468218.6691712254,383920.26656329894,0.8199593306325449,0.0203,-0.2863757399734705,1.6925039620867872,732.5542,6.723,400959.62,Cluster_732.5542_6.723,1464.0995_6.726;1465.1023_6.726;732.5542_6.723,3
738.5064_6.603,4933.966282876982,3809.167419563825,0.772029479160265,0.0297,-0.3732721584997814,1.5272435506827877,738.5064,6.603,4061.1233,738.5064_6.603,738.5064_6.603,1
738.543_8.181,6300.03468631831,9201.197023275867,1.4604994228457133,0.00136,0.5464617880487816,2.8664610916297826,738.543,8.181,8315.493,738.543_8.181,738.543_8.181,1
742.5753_7.523,409300.4983395721,476362.1338854209,1.1638445001115336,0.0205,0.21889831434232165,1.6882461389442456,742.5753,7.523,454519.28,Cluster_742.5753_7.523,1484.1411_7.523;1485.1447_7.523;1486.1496_7.524;742.5753_7.523,4
743.6054_7.227,13387.15707727242,16716.010228253945,1.2486601996052595,1e-4,0.3203809268724166,4,743.6054,7.227,15353.877,743.6054_7.227,743.6054_7.227,1
745.6202_7.852,16896.850881099428,20737.995557576243,1.2273290273735837,0.00955,0.2955220644259182,2.0199966284162536,745.6202,7.852,17703.682,745.6202_7.852,745.6202_7.852,1
746.5091_7.814,29205.27480635011,34961.496353191484,1.1970952708032658,0.0138,0.25953797370657866,1.8601209135987635,746.5091,7.814,35000.543,746.5091_7.814,746.5091_7.814,1
748.5258_8.233,5303.0168227551885,6385.167803225714,1.2040632750450702,0.0486,0.267911209535389,1.3133637307377066,748.5258,8.233,5600.314,748.5258_8.233,748.5258_8.233,1
752.5594_8.973,169279.46252288698,194773.9967575716,1.150606186094416,0.0483,0.20239413183030905,1.3160528692484879,752.5594,8.973,194649.95,Cluster_752.5594_8.973,1504.1092_8.971;1505.1127_8.971;752.5594_8.973;839.6622_8.973,4
755.6054_6.838,26087.78948583115,31159.80733530382,1.1944211429729374,0.00493,0.2563116085893054,2.30715308072277,755.6054,6.838,25975.457,755.6054_6.838,755.6054_6.838,1
761.1927_7.717,5932.662988799391,4906.163660642789,0.8269749469850912,0.00858,-0.27408447094165594,2.0665127121512947,761.1927,7.717,5768.6094,761.1927_7.717,761.1927_7.717,1
761.2595_7.716,6587.095179882241,5436.954112883759,0.8253948006533826,0.00376,-0.2768437443728076,2.424812155072339,761.2595,7.716,6302.5713,761.2595_7.716,761.2595_7.716,1
761.302_7.716,6772.473249321755,5382.723287604122,0.7947943224645718,3.46e-4,-0.33134652801374787,3.4609239012072233,761.302,7.716,6408.743,761.302_7.716,761.302_7.716,1
761.3174_7.717,6095.734950756147,5251.483495003616,0.8615012853129702,0.0212,-0.2150751460131518,1.6736641390712486,761.3174,7.717,6379.1562,761.3174_7.717,761.3174_7.717,1
761.329_7.717,7018.3288266677155,5713.997327945259,0.8141535498071341,0.00747,-0.29662718165622265,2.126679398184601,761.329,7.717,6771.139,761.329_7.717,761.329_7.717,1
761.3681_7.718,7223.707851439295,5619.508594146883,0.7779257840593897,0.00122,-0.3622955695945603,2.9136401693252516,761.3681,7.718,7333.393,761.3681_7.718,761.3681_7.718,1
761.3781_7.717,7448.852178299895,6034.484168573629,0.8101226906010266,0.00346,-0.30378767859683303,2.4609239012072233,761.3781,7.717,7112.785,761.3781_7.717,761.3781_7.717,1
761.4062_7.717,7499.133624247571,6117.827091392527,0.8158045179527471,0.0081,-0.2937045980413408,2.0915149811213505,761.4062,7.717,7782.964,761.4062_7.717,761.4062_7.717,1
761.4141_7.718,7841.341618145183,6213.185325925373,0.7923625354553882,0.00131,-0.33576742666210396,2.8827287043442356,761.4141,7.718,7833.683,761.4141_7.718,761.4141_7.718,1
761.4437_7.717,9006.899040405408,7021.979516875147,0.7796223189994902,0.00424,-0.3591527022790216,2.3726341434072675,761.4437,7.717,8597.946,761.4437_7.717,761.4437_7.717,1
761.4545_7.719,8637.778321630083,6477.7276948166455,0.7499298376986129,0.00115,-0.4151724693311733,2.939302159646388,761.4545,7.719,8453.398,761.4545_7.719,761.4545_7.719,1
761.5191_7.716,14405.452119592333,11483.935011311236,0.7971936539008277,6.65e-4,-0.3269978693092951,3.1771783546968955,761.5191,7.716,14293.361,761.5191_7.716,761.5191_7.716,1
762.5032_7.719,6588.547864731407,5350.862725007815,0.8121459895056787,3.76e-4,-0.3001890086042569,3.424812155072339,762.5032,7.719,6223.787,762.5032_7.719,762.5032_7.719,1
762.5251_7.716,6215.7359093227915,5273.849566714281,0.8484674451506531,0.00841,-0.23706878882682644,2.075204004202088,762.5251,7.716,6219.3857,762.5251_7.716,762.5251_7.716,1
762.5433_7.717,7084.521953248893,6126.543926387458,0.864778734093397,0.00485,-0.20959704891380937,2.3142582613977365,762.5433,7.717,7004.38,762.5433_7.717,762.5433_7.717,1
764.5195_7.458,6531.349578769004,5468.109029017425,0.8372096705391823,0.0495,-0.2563391187472238,1.3053948010664314,764.5195,7.458,5453.898,764.5195_7.458,764.5195_7.458,1
766.5755_7.417,559621.0119112439,731063.4547862295,1.306354549285895,5.24e-4,0.3855465026101377,3.2806687130162735,766.5755,7.417,659254.25,Cluster_766.5755_7.417,1532.1401_7.417;1533.1433_7.416;1554.1324_7.421;766.5755_7.417,4
773.6516_9.025,7369.290988091958,9686.349826282163,1.3144208638163892,0.00238,0.3944272854961421,2.623423042943488,773.6516,9.025,7623.451,773.6516_9.025,773.6516_9.025,1
780.5549_6.325,853243.0564931615,591956.2384808605,0.6937721133223249,0.0447,-0.5274662432802978,1.3496924768680636,780.5549,6.325,724006,Cluster_780.5549_6.325,1192.8093_6.322;1560.0983_6.326;1561.1021_6.326;1572.0922_6.339;1582.0806_6.324;1583.0843_6.325;780.5549_6.325,7
780.5921_7.79,27627.27668441837,35588.37250376403,1.2881607155958181,0.00192,0.36531260053980324,2.7166987712964503,780.5921,7.79,30276.889,780.5921_7.79,780.5921_7.79,1
781.6192_8.718,75542.8629808939,65111.49926056458,0.8619146361587118,0.00689,-0.21438310270624747,2.1617807780923743,781.6192,8.718,71828.37,Cluster_781.6192_8.718,781.6192_8.718;782.6223_8.717,2
781.62_7.043,8610.26044441773,11023.22369037736,1.280242770998178,1.81e-4,0.3564174128071557,3.7423214251308154,781.62,7.043,10263.284,781.62_7.043,781.62_7.043,1
783.6368_7.847,69006.50649134709,86578.72572551352,1.2546458316415403,6.87e-5,0.327280169717499,4.16304326294045,783.6368,7.847,78367.53,783.6368_7.847,783.6368_7.847,1
784.6654_10.38,55101.16190154496,46722.42759207134,0.8479390629830132,0.0229,-0.23796750544214762,1.640164517660112,784.6654,10.38,53559.82,784.6654_10.38,784.6654_10.38,1
787.6674_9.202,15651.759335513412,23549.49217906497,1.5045907411591628,5.53e-4,0.589371117553692,3.2572748686953017,787.6674,9.202,16802.523,787.6674_9.202,787.6674_9.202,1
787.6701_9.896,1047982.8655872328,898163.6083530918,0.8570403561415192,0.0372,-0.22256495562023587,1.4294570601181025,787.6701,9.896,1030476.8,Cluster_787.6701_9.896,1574.3292_9.897;1575.3325_9.895;787.6701_9.896,3
788.5563_7.415,87544.32548300586,104672.18438082695,1.1956478481423214,4.98e-5,0.25779253790681267,4.302770657240282,788.5563,7.415,104007.24,788.5563_7.415,788.5563_7.415,1
788.6177_8.867,1346594.6419461258,1009952.6353310107,0.7500049412579027,0.0302,-0.4150279943391253,1.5199930570428493,788.6177,8.867,1244636.2,Cluster_788.6177_8.867,1576.2251_8.873;1577.2283_8.872;1598.2061_8.871;1599.2099_8.871;1600.2146_8.869;788.6177_8.867,6
790.5744_7.193,80520.55241853374,95224.05407884283,1.1826055735917271,0.00238,0.24196898161836874,2.623423042943488,790.5744,7.193,91382.7,790.5744_7.193,790.5744_7.193,1
791.5433_6.743,4541.686477398592,3894.9453901315433,0.8575989138648136,0.00677,-0.2216250162405103,2.1694113313148558,791.5433,6.743,4160.7954,791.5433_6.743,791.5433_6.743,1
792.5893_7.058,18994.151527727412,14536.882000194824,0.7653346336094073,0.0116,-0.3858374076183783,1.9355420107730816,792.5893,7.058,16901.496,792.5893_7.058,792.5893_7.058,1
796.5845_7.27,71627.96674699991,86923.78120228347,1.2135452833571352,0.0191,0.27922794355774466,1.7189666327522726,796.5845,7.27,81389.375,Cluster_796.5845_7.27,796.5845_7.27;797.5882_7.268,2
796.5848_7.423,126587.13688627593,153028.56915321804,1.208879297828631,7.39e-4,0.2736702039607242,3.1313555616051745,796.5848,7.423,151131.45,796.5848_7.423,796.5848_7.423,1
797.6383_8.603,9388.618628481367,11562.705047238447,1.231566165885337,0.00604,0.3004941387019873,2.2189630613788682,797.6383,8.603,9802.671,797.6383_8.603,797.6383_8.603,1
797.6453_8.401,30540.214535476876,45641.98909520578,1.494488162229051,5.72e-4,0.5796514695412123,3.2426039712069756,797.6453,8.401,39134.324,797.6453_8.401,797.6453_8.401,1
798.6003_7.83,46262.29731970709,55444.79679289852,1.1984877536395024,0.0279,0.26121516734847716,1.5543957967264024,798.6003,7.83,51490.57,798.6003_7.83,798.6003_7.83,1
798.6518_8.391,18921.994843760556,24247.818207732496,1.28146204498772,9.53e-5,0.3577907487669049,4.020907099361674,798.6518,8.391,21256.436,798.6518_8.391,798.6518_8.391,1
799.6069_8.865,8647.027899256122,6871.189003667242,0.7946301415609345,0.0424,-0.33164457674986564,1.3726341434072673,799.6069,8.865,8042.5327,799.6069_8.865,799.6069_8.865,1
799.6686_9.32,127530.61791498496,150539.53363505856,1.1804187582264511,0.00159,0.2392987521662322,2.7986028756795487,799.6686,9.32,131153.12,Cluster_799.6686_9.32,799.6686_9.32;821.6501_9.321,2
802.5357_6.323,138755.62334618033,116043.58088352479,0.8363162377499365,0.0318,-0.2578795205664996,1.4975728800155672,802.5357,6.323,133632.47,Cluster_802.5357_6.323,802.5357_6.323;897.6684_6.323;911.6839_6.326,3
802.5717_7.81,3577.5790116186404,4465.131742739712,1.2480875274141063,0.0106,0.3197191128366778,1.9746941347352298,802.5717,7.81,3985.765,802.5717_7.81,802.5717_7.81,1
804.5937_7.544,5064.7325626530155,5834.377350013637,1.1519615849089304,0.0261,0.20409260724424214,1.583359492661719,804.5937,7.544,5256.467,804.5937_7.544,804.5937_7.544,1
805.0108_3.238,4198.942607195888,2928.416322464931,0.697417563518585,0.00401,-0.5199053979908426,2.396855627379818,805.0108,3.238,3705.409,805.0108_3.238,805.0108_3.238,1
805.6187_7.848,14451.94489815505,17830.938943759804,1.2338089488589261,0.00171,0.30311901533598967,2.7670038896078464,805.6187,7.848,15574.151,805.6187_7.848,805.6187_7.848,1
805.6784_9.291,5927.912395666247,4785.27701096236,0.8072448935751412,0.014,-0.30892168513930646,1.853871964321762,805.6784,9.291,5062.0806,805.6784_9.291,805.6784_9.291,1
807.6349_8.948,91733.26617094147,78323.55836878398,0.8538184852464644,6.89e-4,-0.22799869748720172,3.1617807780923743,807.6349,8.948,86888.555,807.6349_8.948,807.6349_8.948,1
807.6359_7.483,10669.791144641547,13564.55440585943,1.2713045852515732,3.38e-4,0.34630971955463996,3.4710832997223453,807.6359,7.483,11709.819,807.6359_7.483,807.6359_7.483,1
809.6525_8.065,59861.52019629106,74600.5812676233,1.2462192911740564,0.00197,0.3175579547604823,2.705533773838407,809.6525,8.065,68933.03,809.6525_8.065,809.6525_8.065,1
810.6564_8.03,39152.761611252165,46526.72907691061,1.188338374157986,0.00408,0.248945695743775,2.38933983691012,810.6564,8.03,43775.035,810.6564_8.03,810.6564_8.03,1
811.0052_7.959,4468.144043276318,5225.6782008847895,1.169541122728219,0.0242,0.22594258979041465,1.6161846340195687,811.0052,7.959,5081.888,811.0052_7.959,811.0052_7.959,1
811.2977_7.959,3973.1929724240536,4579.85090986169,1.1526877606117159,0.0309,0.2050017695182601,1.5100415205751654,811.2977,7.959,4950.187,811.2977_7.959,811.2977_7.959,1
811.4537_7.958,5218.594162109012,6045.225097106486,1.1584010768646174,0.0249,0.21213484868234112,1.6038006529042637,811.4537,7.958,6448.2354,811.4537_7.958,811.4537_7.958,1
811.6292_7.819,15231.74135160214,18131.423866078247,1.1903710447506453,0.00686,0.2514113390663863,2.1636758842932484,811.6292,7.819,17792.541,811.6292_7.819,811.6292_7.819,1
811.6703_8.961,1007904.5557721147,1194447.90139077,1.1850803675311816,0.00517,0.244984900395347,2.2865094569060576,811.6703,8.961,1178470.8,Cluster_811.6703_8.961,1622.3273_8.96;1623.3314_8.96;811.6703_8.961,3
812.5561_7.198,13683.33654254621,16453.144663964344,1.2024219833229888,0.00364,0.26594329073180123,2.438898616350944,812.5561,7.198,15014.14,812.5561_7.198,812.5561_7.198,1
813.6834_9.437,12324.372323440442,19152.333009269656,1.5540209680977195,7.46e-4,0.6360059698759405,3.1272611725273314,813.6834,9.437,14757.252,Cluster_813.6834_9.437,813.6834_9.437;835.6652_9.434,2
817.7051_10.344,13441.61009311534,18407.066843932054,1.3694093725691368,0.00952,0.4535537917304628,2.0213630516155257,817.7051,10.344,14480.891,817.7051_10.344,817.7051_10.344,1
818.6049_7.793,8211.484679551877,10138.444288950277,1.2346664074277443,0.00703,0.3041212949590015,2.153044674980176,818.6049,7.793,9476.864,818.6049_7.793,818.6049_7.793,1
819.6577_6.728,4417.597984143753,3707.3928219749737,0.8392327312901843,0.0073,-0.25285714868194126,2.136677139879544,819.6577,6.728,3899.2761,819.6577_6.728,819.6577_6.728,1
820.5846_7.213,38577.72986029168,47860.22909317667,1.240618078526169,0.00345,0.3110590534061633,2.462180904926726,820.5846,7.213,44624.344,820.5846_7.213,820.5846_7.213,1
820.6202_7.907,26947.87913095449,32588.21628623633,1.2093054198392517,4.05e-5,0.2741786548771557,4.392544976785332,820.6202,7.907,31462.61,820.6202_7.907,820.6202_7.907,1
820.6961_11.574,4266.902349732306,6323.6016998140785,1.4820122846755104,6.07e-5,0.5675574064608742,4.2168113089247425,820.6961,11.574,4636.782,820.6961_11.574,820.6961_11.574,1
822.5994_7.509,15278.543227257207,18236.258925813712,1.1935862375465145,3.23e-4,0.2553028060393498,3.490797477668897,822.5994,7.509,18608.945,822.5994_7.509,822.5994_7.509,1
824.616_8.544,16371.338191388575,19397.668191489385,1.1848553835197588,0.0383,0.24471098299620223,1.4168012260313771,824.616,8.544,18082.86,824.616_8.544,824.616_8.544,1
824.6209_7.408,4260.540110422366,4902.354381781137,1.150641527769855,0.00541,0.20243844453909696,2.2668027348934308,824.6209,7.408,4650.4873,824.6209_7.408,824.6209_7.408,1
825.6241_9.886,6141.584429021893,5283.767216499397,0.8603263990854049,0.0288,-0.2170439873932038,1.5406075122407692,825.6241,9.886,5986.288,825.6241_9.886,825.6241_9.886,1
825.6473_7.81,6740.173775082819,7907.746500532045,1.173225908472201,0.0222,0.23048083574692577,1.6536470255493614,825.6473,7.81,7650.69,Cluster_825.6473_7.81,825.6473_7.81;825.6476_7.811,2
825.6778_9.575,9895.287718368956,12440.411079220168,1.2572055945504863,0.00133,0.33022059723998265,2.876148359032914,825.6778,9.575,10417.339,825.6778_9.575,825.6778_9.575,1
825.6815_9.335,8164.117226784843,13290.943698802632,1.6279707076225818,1.55e-6,0.7030747411595466,5.809668301829708,825.6815,9.335,9390.847,825.6815_9.335,825.6815_9.335,1
825.682_9.561,10342.479629278292,12514.11185435207,1.2099721056182846,0.00425,0.2749737883676031,2.3716110699496884,825.682,9.561,11669.591,Cluster_825.682_9.561,825.6817_9.564;825.682_9.561,2
826.5716_8.868,9596.099620300882,8013.35422952525,0.8350636765559125,0.0374,-0.2600418825116917,1.4271283977995197,826.5716,8.868,9224.271,826.5716_8.868,826.5716_8.868,1
827.663_8.483,4342.249496518266,5317.231722601869,1.224533902730686,4.17e-4,0.2922327172455761,3.3798639450262424,827.663,8.483,4535.9863,827.663_8.483,827.663_8.483,1
827.6998_10.277,79736.56010611518,111530.48863067663,1.3987371474546855,3.56e-5,0.4841248748023288,4.448550002027125,827.6998,10.277,87634.2,Cluster_827.6998_10.277,827.6998_10.277;849.6809_10.279;850.6799_10.276,3
827.6999_10.389,44655.961467734014,58911.16023164652,1.3192227486628532,1.47e-4,0.3996881819202455,3.832682665251824,827.6999,10.389,51008.16,827.6999_10.389,827.6999_10.389,1
828.5522_5.728,2831.9491150716317,2365.173452055168,0.8351751235457291,0.0351,-0.25984935432978234,1.454692883534176,828.5522,5.728,2986.808,828.5522_5.728,828.5522_5.728,1
829.6782_8.401,4813.058708649333,5637.174355940137,1.1712249314162368,0.00121,0.22801816915786954,2.91721462968355,829.6782,8.401,5430.294,829.6782_8.401,829.6782_8.401,1
830.6471_9.551,4321.309069797168,5044.378290621025,1.1673264302888189,0.00466,0.2232080516246711,2.33161408331,830.6471,9.551,4817.182,830.6471_9.551,830.6471_9.551,1
831.6353_8.196,8079.257540014096,10204.196154390196,1.2630116200470065,2.07e-4,0.3368679123693872,3.684029654543082,831.6353,8.196,9397.948,831.6353_8.196,831.6353_8.196,1
832.582_7.631,32316.474874231146,38242.831214741585,1.1833849874893396,0.00431,0.24291949817921848,2.3655227298392685,832.582,7.631,37396.28,832.582_7.631,832.582_7.631,1
834.6002_7.257,43026.122668313445,53386.01896295975,1.2407815450746122,7.17e-4,0.3112491335342399,3.1444808443322,834.6002,7.257,52340.47,834.6002_7.257,834.6002_7.257,1
837.5477_8.363,8643.156523386167,6189.195389797415,0.7160804473517329,8.07e-4,-0.48180642014116226,3.09312646527793,837.5477,8.363,7336.664,837.5477_8.363,837.5477_8.363,1
842.723_11.155,64990.98190101414,101298.1253170304,1.5586489441152713,0.0424,0.6402960251391933,1.3726341434072673,842.723,11.155,84557.98,Cluster_842.723_11.155,842.723_11.155;847.6774_11.153;912.7986_11.157,3
844.7397_11.265,330218.6051008199,454879.5681017015,1.3775104160555127,0.0346,0.4620632277872275,1.4609239012072235,844.7397,11.265,424432,Cluster_844.7397_11.265,844.7397_11.265;914.817_11.265;928.8321_11.265,3
846.6641_8.878,7714.148112033136,6383.020821935466,0.8274433844456172,0.0429,-0.2732674920597271,1.3675427078152758,846.6641,8.878,7828.017,Cluster_846.6641_8.878,846.6641_8.878;846.6653_8.88,2
848.6521_9.028,15364.692922817012,20711.219009432065,1.3479748090946424,1.84e-4,0.43079353573800644,3.7351821769904636,848.6521,9.028,19696.299,848.6521_9.028,848.6521_9.028,1
849.6682_6.746,8490.386624200022,6846.340537501434,0.8063638136321627,0.0146,-0.31049719695330835,1.8356471442155629,849.6682,6.746,7338.198,849.6682_6.746,849.6682_6.746,1
854.4963_2.738,1305.9006135074178,996.3158345480546,0.7629338896412083,0.0323,-0.3903700459782861,1.490797477668897,854.4963,2.738,1383.5583,854.4963_2.738,854.4963_2.738,1
854.574_8.362,9378.809636453117,6628.191558737734,0.706719916030238,7.13e-5,-0.5007895288121647,4.146910470148135,854.574,8.362,8121.072,854.574_8.362,854.574_8.362,1
855.6216_6.322,5425.939198435289,4562.597739911784,0.8408862637508964,0.0336,-0.2500174166650143,1.473660722610156,855.6216,6.322,5185.558,855.6216_6.322,855.6216_6.322,1
856.5819_7.24,5342.191655168924,6584.48360904115,1.2325435016301272,1.37e-4,0.3016385662612132,3.8632794328435933,856.5819,7.24,7083.0405,856.5819_7.24,856.5819_7.24,1
856.5823_7.778,41501.641311721025,47972.603248416395,1.1559206270444013,0.00321,0.2090423365056651,2.4934949675951277,856.5823,7.778,49223.824,856.5823_7.778,856.5823_7.778,1
858.5977_8.453,17884.38393352576,20596.0495584343,1.1516219756289898,0.0122,0.2036672242575313,1.9136401693252518,858.5977,8.453,19931.41,858.5977_8.453,858.5977_8.453,1
858.5992_7.06,4707.176040228764,5503.0734470183525,1.1690817169333887,0.00215,0.22537577545914017,2.6675615400843946,858.5992,7.06,5289.842,858.5992_7.06,858.5992_7.06,1
858.7545_11.345,63875.04436234338,86935.26799261157,1.3610208628498897,0.0109,0.444689181830434,1.9625735020593764,858.7545,11.345,76595.23,858.7545_11.345,858.7545_11.345,1
859.53_8.35,6391.241822158548,4623.432778530481,0.723401321242604,8.84e-4,-0.46713186190831174,3.053547734986927,859.53,8.35,5828.098,859.53_8.35,859.53_8.35,1
863.6838_8.874,9310.102297773426,7928.70326134289,0.8516236457723019,0.0156,-0.23171208736483734,1.8068754016455384,863.6838,8.874,8996.822,863.6838_8.874,863.6838_8.874,1
863.6839_6.733,5261.694291768863,4471.099439201161,0.8497451944700645,0.0212,-0.2348977969127783,1.6736641390712486,863.6839,6.733,4873.977,863.6839_6.733,863.6839_6.733,1
863.7092_11.343,5691.1294581327065,6747.425057589093,1.1856038607498067,0.0139,0.2456220506945858,1.856985199745905,863.7092,11.343,6084.7617,863.7092_11.343,863.7092_11.343,1
865.5795_9.626,11919.216354324572,8419.904514043048,0.7064142695075846,0.00114,-0.5014136092907009,2.9430951486635273,865.5795,9.626,9380.645,865.5795_9.626,865.5795_9.626,1
868.7389_11.19,102390.8012395584,155269.8284380666,1.516443142922477,0.0142,0.6006914069884478,1.8477116556169435,868.7389,11.19,131273.33,Cluster_868.7389_11.19,868.7389_11.19;873.6937_11.187;873.694_11.187,3
870.6336_9.039,4430.929444680338,5710.6864473352925,1.288823602052928,5.06e-5,0.36605481927888417,4.295849483160201,870.6336,9.039,5209,870.6336_9.039,870.6336_9.039,1
870.7558_11.296,583688.5618660871,852870.9740207357,1.4611747252576894,0.00168,0.5471287039393441,2.774690718274137,870.7558,11.296,731518.7,Cluster_870.7558_11.296,870.7558_11.296;940.8331_11.297;954.8481_11.299,3
871.6776_11.111,2978.607266191525,3583.7086568536242,1.2031491017732552,0.0493,0.26681544139971086,1.30715308072277,871.6776,11.111,3488.12,871.6776_11.111,871.6776_11.111,1
872.6526_8.477,2950.187417120349,3745.206819921161,1.2694809821868276,6.57e-4,0.3442387824527172,3.1824346304402193,872.6526,8.477,3576.8914,872.6526_8.477,872.6526_8.477,1
872.652_8.777,4536.568727849727,5657.093796747165,1.2469983672943385,0.00233,0.3184595762358244,2.632644078973981,872.652,8.777,5434.04,872.652_8.777,872.652_8.777,1
872.7731_11.418,2329677.7696916694,2878215.5054461216,1.2354564836780197,0.00191,0.305044195703067,2.7189666327522723,872.7731,11.418,2868715.2,Cluster_872.7731_11.418,872.7731_11.418;942.8496_11.419;956.8644_11.419,3
874.6655_10.042,4545.919506100847,5735.63347231078,1.2617103018681433,1.86e-5,0.3353806947608069,4.730487055782084,874.6655,10.042,5518.105,874.6655_10.042,874.6655_10.042,1
875.7207_8.87,10952.377716664465,8931.34712381247,0.8154710652667758,0.0375,-0.29429440708166593,1.4259687322722812,875.7207,8.87,10910.001,875.7207_8.87,875.7207_8.87,1
876.5695_7.88,7666.152439215351,6465.5592519949505,0.8433903843238364,0.043,-0.24572752165470918,1.3665315444204136,876.5695,7.88,7029.022,876.5695_7.88,876.5695_7.88,1
876.6835_10.245,28990.92392721313,39204.37683171312,1.3522982892902164,2.66e-5,0.4354134156837881,4.575118363368933,876.6835,10.245,35273.113,876.6835_10.245,876.6835_10.245,1
877.6374_9.86,7323.698737347296,5955.603057562015,0.8131960736166469,0.00262,-0.2983248455033733,2.5816987086802548,877.6374,9.86,6907.958,877.6374_9.86,877.6374_9.86,1
880.718_11.248,46258.4607154005,55169.573735673766,1.1926374739336398,0.0289,0.2541555735943672,1.5391021572434522,880.718,11.248,52859.715,880.718_11.248,880.718_11.248,1
883.6892_7.419,18971.358729837066,23349.272225239933,1.2307643620969295,2.09e-4,0.2995545748399948,3.6798537138889458,883.6892,7.419,22783.28,883.6892_7.419,883.6892_7.419,1
884.7697_11.358,32082.188374868736,44695.92439346488,1.393169439416327,0.00229,0.47837073140643543,2.640164517660112,884.7697,11.358,39146.53,884.7697_11.358,884.7697_11.358,1
886.7858_11.492,88939.63628559619,118420.9257834631,1.331475264899879,0.00434,0.41302562754383765,2.362510270487489,886.7858,11.492,107423.53,886.7858_11.492,886.7858_11.492,1
891.7406_11.489,7561.5713850044285,8724.451066033203,1.1537880979785387,0.00704,0.2063782863172002,2.1524273408578876,891.7406,11.489,8414.058,891.7406_11.489,891.7406_11.489,1
892.7383_11.126,28484.399363025837,48878.12996205806,1.7159614053685925,0.0167,0.7790171047549995,1.7772835288524167,892.7383,11.126,35589.895,Cluster_892.7383_11.126,892.7383_11.126;893.7418_11.129;897.6938_11.125,3
894.7548_11.21,156065.6646707502,311230.3125326812,1.9942266813733818,0.00587,0.995829408485287,2.2313618987523856,894.7548,11.21,210902.73,Cluster_894.7548_11.21,894.7548_11.21;895.7581_11.209;964.8324_11.205;965.8354_11.205;978.8481_11.206;979.8509_11.21,6
896.7714_11.316,464737.1969166637,756808.6804379574,1.6284659060197149,0.00338,0.7035135154162382,2.4710832997223453,896.7714,11.316,626019.6,Cluster_896.7714_11.316,896.7712_11.316;896.7714_11.316;897.7743_11.318;966.8486_11.316;967.8518_11.315;980.8635_11.316;980.8638_11.316,7
897.7047_7.419,10745.063241504013,13588.385235402193,1.2646165899624984,6.3e-4,0.33870005084598603,3.2006594505464183,897.7047,7.419,12662.488,897.7047_7.419,897.7047_7.419,1
898.7872_11.44,827459.9793890761,1020503.6328797564,1.233296664852851,0.0329,0.30251987632742366,1.4828041020500258,898.7872,11.44,941176,Cluster_898.7872_11.44,898.7872_11.44;968.8643_11.442;982.8793_11.44,3
899.7091_11.203,15644.291160148836,26569.66293789186,1.6983615726593957,8.31e-4,0.7641436341274169,3.080398976215889,899.7091,11.203,22080.428,899.7091_11.203,899.7091_11.203,1
900.6836_9.96,5256.516606679819,6548.8462305076855,1.2458528566590303,4.26e-4,0.31713368673765785,3.370590400897281,900.6836,9.96,6553.142,900.6836_9.96,900.6836_9.96,1
901.7251_11.318,31977.995222534297,38214.748922536324,1.195032667201323,0.022,0.257050056001162,1.6575773191777938,901.7251,11.318,38220.047,901.7251_11.318,901.7251_11.318,1
907.6886_7.2,3051.915927408399,3544.6067131559944,1.1614365524695087,0.0371,0.21591034404101891,1.4306260903849541,907.6886,7.2,3537.405,907.6886_7.2,907.6886_7.2,1
912.8727_11.58,5421.937424963409,4479.387168980196,0.8261598793738247,0.0118,-0.2755070942840445,1.9281179926938745,912.8727,11.58,5213.16,912.8727_11.58,912.8727_11.58,1
918.754_11.178,50060.7136420989,61172.18673442932,1.2219599419171314,0.0335,0.28919699174850105,1.4749551929631548,918.754,11.178,60268.97,Cluster_918.754_11.178,918.754_11.178;988.8322_11.176,2
919.7465_8.87,18792.53877323083,15296.674046720025,0.8139759205131711,0.0163,-0.2969419783688984,1.7878123955960423,919.7465,8.87,19122.844,919.7465_8.87,919.7465_8.87,1
