mz_rt,b1,b3,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
700.5274_7.902,30540.50189050551,37074.81225769413,1.213955565976472,0.00442,0.27971561605934553,2.354577730650908,700.5274,7.902,35280.684,700.5274_7.902,700.5274_7.902,1
717.5903_6.828,42348.14169968923,52047.080686030306,1.229028679820731,0.00682,0.29751858190453223,2.166215625343521,717.5903,6.828,54318.625,Cluster_717.5903_6.828,717.5903_6.828;718.5932_6.828,2
718.5934_7.015,19631.009663854442,22727.862235726203,1.1577530970082417,0.0018,0.2113276162793138,2.744727494896694,718.5934,7.015,24324.54,718.5934_7.015,718.5934_7.015,1
719.6006_7.392,5154.900581560356,6596.166364200818,1.2795913829640144,0.00981,0.3556831821888077,2.0083309926200514,719.6006,7.392,6743.7446,719.6006_7.392,719.6006_7.392,1
720.5532_7.039,14288.817325324355,17884.637439821898,1.2516527458241486,0.00572,0.32383436149869754,2.2426039712069756,720.5532,7.039,17504.793,720.5532_7.039,720.5532_7.039,1
724.5277_7.806,139852.62623961928,166238.90417183886,1.18867202312676,0.0114,0.24935070340916765,1.9430951486635273,724.5277,7.806,155707.17,Cluster_724.5277_7.806,1448.0465_7.808;724.5277_7.806,2
726.5428_8.237,11639.41408613629,16783.177940051068,1.4419263560733282,5.56e-5,0.5279974832743566,4.2549252084179425,726.5428,8.237,15159.148,Cluster_726.5428_8.237,726.5428_8.237;726.5431_8.239,2
727.5745_6.067,21798.464244132734,26069.104101439803,1.1959147125906613,0.0145,0.25811450650101037,1.8386319977650252,727.5745,6.067,27238.762,727.5745_6.067,727.5745_6.067,1
732.589_8.53,3535.1596109750753,4307.42151341155,1.2184517779731785,1.72e-4,0.28504915540626785,3.764471553092451,732.589,8.53,4276.241,732.589_8.53,732.589_8.53,1
733.6212_7.929,34129.076020131535,41234.75238776842,1.2082000802906443,0.0116,0.27285938756106315,1.9355420107730816,733.6212,7.929,43434.863,733.6212_7.929,733.6212_7.929,1
733.6215_7.929,34311.151950045656,43470.140908252295,1.2669391273001096,0.00566,0.3413472088891503,2.2471835688117285,733.6215,7.929,43130.113,Cluster_733.6215_7.929,733.6215_7.929;734.6246_7.927,2
738.543_8.181,6445.083385247204,9946.504865080873,1.5432701596768201,0.00159,0.6259906373520322,2.7986028756795487,738.543,8.181,8315.493,738.543_8.181,738.543_8.181,1
740.5626_6.841,16240.334234000027,19072.7076393799,1.1744036400094613,0.0357,0.23192834486687333,1.4473317838878068,740.5626,6.841,18717.96,740.5626_6.841,740.5626_6.841,1
740.5662_6.833,14885.63072793575,18315.235916508995,1.230397035319231,0.0058,0.2991239321970032,2.2365720064370627,740.5662,6.833,18124.242,740.5662_6.833,740.5662_6.833,1
742.5377_7.462,21427.585668230393,18203.16347989505,0.8495200421428705,0.0403,-0.2352801105631602,1.3946949538588904,742.5377,7.462,20079.729,742.5377_7.462,742.5377_7.462,1
742.5753_7.523,394003.2046814782,475304.1369830358,1.2063458655552897,0.00299,0.270643594621697,2.5243288116755704,742.5753,7.523,454519.28,Cluster_742.5753_7.523,1484.1411_7.523;1485.1447_7.523;1486.1496_7.524;742.5753_7.523,4
743.6054_7.227,11802.87736693932,15796.002018467028,1.3383178971860479,8.99e-4,0.4204208470850194,3.0462403082667713,743.6054,7.227,15353.877,743.6054_7.227,743.6054_7.227,1
745.6202_7.852,13577.235790768103,18104.994150135055,1.333481603261661,0.00167,0.4151979215770666,2.7772835288524167,745.6202,7.852,17703.682,745.6202_7.852,745.6202_7.852,1
745.6214_8.115,36563.38948241451,42870.4283522501,1.1724960119703622,0.00403,0.22958301568703474,2.3946949538588904,745.6214,8.115,45071.83,745.6214_8.115,745.6214_8.115,1
746.5091_7.814,30244.700502596577,35802.362472690664,1.183756554958015,0.014,0.24337241452511807,1.853871964321762,746.5091,7.814,35000.543,746.5091_7.814,746.5091_7.814,1
746.5685_9.239,20533.948846684427,15761.151617050655,0.7675655440037572,6.18e-4,-0.38163814444138106,3.209011524911184,746.5685,9.239,18370.186,746.5685_9.239,746.5685_9.239,1
748.5258_8.233,4659.251851233832,6136.757071299587,1.317112117404534,0.00141,0.39737815830429446,2.85078088734462,748.5258,8.233,5600.314,748.5258_8.233,748.5258_8.233,1
748.5844_7.89,19728.124013938013,25611.864923062756,1.2982412775268368,0.0166,0.37655853244588866,1.779891911959945,748.5844,7.89,24547.014,748.5844_7.89,748.5844_7.89,1
748.5844_8.099,8528.014393239264,9983.010997542875,1.1706137603915263,0.0326,0.2272651425471233,1.486782399932061,748.5844,8.099,10047.896,748.5844_8.099,748.5844_8.099,1
749.5557_6.066,6371.142688042187,7589.37749175526,1.191211351458121,0.0154,0.2524294070298872,1.812479279163537,749.5557,6.066,7623.0034,749.5557_6.066,749.5557_6.066,1
752.5592_8.969,157262.67470163223,208672.10529482577,1.3269016674855012,0.0254,0.4080614610717558,1.595166283380062,752.5592,8.969,193555.89,752.5592_8.969,752.5592_8.969,1
752.5594_8.973,170870.62373044583,208537.55417380933,1.2204412298674836,0.00158,0.2874028240660872,2.8013429130455774,752.5594,8.973,194649.95,Cluster_752.5594_8.973,1504.1092_8.971;1505.1127_8.971;752.5594_8.973;839.6622_8.973,4
754.5373_6.002,53281.397060592506,65119.206674502275,1.2221752856901933,0.0279,0.2894512128658741,1.5543957967264024,754.5373,6.002,59369.98,Cluster_754.5373_6.002,754.5373_6.002;776.5195_6.001,2
755.6054_6.838,21418.597217278257,26226.588106423453,1.2244773941248879,0.00443,0.2921661396144547,2.3535962737769305,755.6054,6.838,25975.457,755.6054_6.838,755.6054_6.838,1
756.5904_7.889,13758.852633320694,18236.76577475987,1.325456872079197,0.00174,0.4064897283343877,2.7594507517174,756.5904,7.889,16413.783,756.5904_7.889,756.5904_7.889,1
759.6382_8.714,417957.5595963418,362391.90370456484,0.8670543106208162,0.0198,-0.20580573095662325,1.7033348097384688,759.6382,8.714,417342.78,Cluster_759.6382_8.714,759.6382_8.714;760.6411_8.71;761.6436_8.707,3
761.1927_7.717,5700.1526322145655,4857.559833588895,0.8521806602399146,0.0301,-0.23076878415105623,1.5214335044061567,761.1927,7.717,5768.6094,761.1927_7.717,761.1927_7.717,1
761.2595_7.716,6327.970685386071,5399.431107465666,0.8532642415577572,0.0252,-0.22893550580548988,1.5985994592184558,761.2595,7.716,6302.5713,761.2595_7.716,761.2595_7.716,1
761.302_7.716,6319.561464656301,5483.707491012154,0.8677354467839477,0.0182,-0.2046728307754664,1.739928612014925,761.302,7.716,6408.743,761.302_7.716,761.302_7.716,1
761.3174_7.717,6508.529875962983,5055.083420464539,0.7766859055427787,0.00316,-0.3645968091625528,2.500312917381596,761.3174,7.717,6379.1562,761.3174_7.717,761.3174_7.717,1
761.329_7.717,6622.31322563341,5613.273657321152,0.8476303469901568,0.018,-0.23849285466611791,1.744727494896694,761.329,7.717,6771.139,761.329_7.717,761.329_7.717,1
761.3681_7.718,6897.488036097942,5636.454664864554,0.8171749824524839,0.00778,-0.29128305778173125,2.109020403010311,761.3681,7.718,7333.393,761.3681_7.718,761.3681_7.718,1
761.3781_7.717,7075.455032642873,5847.876024390488,0.8265017581782509,0.0315,-0.27491020638931873,1.5016894462103996,761.3781,7.717,7112.785,761.3781_7.717,761.3781_7.717,1
761.4062_7.717,7341.968076179525,5992.959862795498,0.8162606811434138,0.0257,-0.29289812978196916,1.5900668766687054,761.4062,7.717,7782.964,761.4062_7.717,761.4062_7.717,1
761.4545_7.719,7851.934529707279,6329.107511312234,0.8060570917098802,0.0149,-0.31104606877713586,1.826813731587726,761.4545,7.719,8453.398,761.4545_7.719,761.4545_7.719,1
761.6526_9.142,12217.345987225433,14481.849359973086,1.1853514973804817,0.0391,0.24531493113490815,1.407823242604133,761.6526,9.142,15149.801,Cluster_761.6526_9.142,761.6524_9.144;761.6526_9.142,2
762.5032_7.719,6316.902999053776,5470.608612687098,0.8660270093598957,0.0109,-0.20751607494467,1.9625735020593764,762.5032,7.719,6223.787,762.5032_7.719,762.5032_7.719,1
764.5195_7.458,6067.744647101715,4967.435294762368,0.8186625482229358,0.00507,-0.288659197757313,2.294992040666664,764.5195,7.458,5453.898,764.5195_7.458,764.5195_7.458,1
766.5755_7.417,545121.7261194367,697365.1004576156,1.2792832628814033,4.37e-4,0.35533574561699155,3.359518563029578,766.5755,7.417,659254.25,Cluster_766.5755_7.417,1532.1401_7.417;1533.1433_7.416;1554.1324_7.421;766.5755_7.417,4
768.5536_6.434,65671.10816113149,84947.92343301697,1.293535708649649,4.89e-4,0.3713198808341638,3.3106911408763797,768.5536,6.434,78950.15,768.5536_6.434,768.5536_6.434,1
770.5691_6.825,59916.36083667987,75519.03301556906,1.2604075407953927,9.61e-4,0.3338902908831756,3.0172766123314547,770.5691,6.825,76278.98,770.5691_6.825,770.5691_6.825,1
770.6056_8.664,64928.86073268821,75497.13565976542,1.1627669854024814,0.00543,0.21756201453631221,2.265200170411153,770.6056,8.664,71986.375,770.6056_8.664,770.6056_8.664,1
772.6196_8.643,36912.872637665234,31669.18944340061,0.857944320786509,2e-4,-0.22104407272397633,3.6989700043360187,772.6196,8.643,34869.25,772.6196_8.643,772.6196_8.643,1
773.6516_9.025,5653.337569217839,7626.530669273107,1.3490315368392671,1.93e-4,0.43192407512813685,3.714442690992226,773.6516,9.025,7623.451,773.6516_9.025,773.6516_9.025,1
774.5404_8.982,39536.0817392867,46525.631095675664,1.1767891265118338,0.00556,0.23485582131794988,2.2549252084179425,774.5404,8.982,41224.734,774.5404_8.982,774.5404_8.982,1
775.6384_6.825,6948.390897175904,5741.48510118138,0.8263042747803585,0.00951,-0.27525496350475964,2.021819483062586,775.6384,6.825,6298.746,775.6384_6.825,775.6384_6.825,1
775.6661_9.814,3683.0657014188723,5476.651043498264,1.4869816309245927,1.53e-4,0.5723868255089046,3.815308569182401,775.6661,9.814,5144.27,775.6661_9.814,775.6661_9.814,1
778.5376_5.842,23684.90447046031,27675.801852495188,1.1684996191144577,0.0461,0.2246572638582029,1.3362990746103518,778.5376,5.842,26931.656,778.5376_5.842,778.5376_5.842,1
780.5921_7.79,24667.822481099476,32404.559230319257,1.3136367936467712,5.3e-4,0.3935664412328767,3.275724130399211,780.5921,7.79,30276.889,780.5921_7.79,780.5921_7.79,1
781.62_7.043,7994.712704063467,9435.920134728816,1.180270071485224,0.0031,0.23911701739306063,2.5086383061657274,781.62,7.043,10263.284,781.62_7.043,781.62_7.043,1
783.6349_9.156,4266.804907765999,5074.820612102771,1.1893725449846804,0.0467,0.25020067859738876,1.330683119433888,783.6349,9.156,5144.056,783.6349_9.156,783.6349_9.156,1
783.6368_7.847,60828.49102115647,77097.47240482416,1.2674565998687894,0.00193,0.34193634744474516,2.714442690992226,783.6368,7.847,78367.53,783.6368_7.847,783.6368_7.847,1
784.6654_10.38,56022.01224195273,43594.31919991861,0.7781641082730066,5.86e-5,-0.3618536553253507,4.23210238398191,784.6654,10.38,53559.82,784.6654_10.38,784.6654_10.38,1
785.452_7.291,3166.5537474277025,3661.6777588442856,1.1563605265878683,0.0372,0.20959126706846332,1.4294570601181025,785.452,7.291,3769.154,785.452_7.291,785.452_7.291,1
785.6536_8.747,235191.06498332752,279518.21300622274,1.1884729253045285,0.00722,0.24910903750516264,2.141462802430361,785.6536,8.747,285686.94,Cluster_785.6536_8.747,785.6536_8.747;786.6565_8.746;787.6592_8.744;807.6347_8.75,4
785.6542_8.953,720042.2128421754,586229.5089966786,0.814159918045212,8.69e-4,-0.2966158970655394,3.0609802235513337,785.6542,8.953,693477.56,Cluster_785.6542_8.953,1570.2972_8.954;1571.3005_8.952;785.6542_8.953,3
786.6508_7.289,15523.321633667283,17901.356962769707,1.153191139449491,0.0349,0.2056316570327029,1.45717457304082,786.6508,7.289,19318.195,786.6508_7.289,786.6508_7.289,1
787.6674_9.202,11710.289261281308,19079.280203682887,1.6292748862119297,1.04e-4,0.7042300314375614,3.9829666607012197,787.6674,9.202,16802.523,787.6674_9.202,787.6674_9.202,1
787.6701_9.896,1079974.0553800564,847969.4744753845,0.7851757829283903,0.00462,-0.3489124182471886,2.3353580244438743,787.6701,9.896,1030476.8,Cluster_787.6701_9.896,1574.3292_9.897;1575.3325_9.895;787.6701_9.896,3
788.6177_8.867,1352761.6537700158,1118140.38626697,0.8265612668357512,0.025,-0.2748063351589983,1.6020599913279623,788.6177,8.867,1244636.2,Cluster_788.6177_8.867,1576.2251_8.873;1577.2283_8.872;1598.2061_8.871;1599.2099_8.871;1600.2146_8.869;788.6177_8.867,6
790.5352_6.424,11317.653002240353,13135.187821040823,1.1605929090104357,0.0322,0.21486201945390387,1.4921441283041692,790.5352,6.424,12240.646,790.5352_6.424,790.5352_6.424,1
790.5744_7.193,82379.83719452858,95242.96209053506,1.15614409222043,0.014,0.2093212146007163,1.853871964321762,790.5744,7.193,91382.7,790.5744_7.193,790.5744_7.193,1
792.5512_6.827,35854.66008085334,42720.28807238593,1.1914849555413547,0.00955,0.252760735243746,2.0199966284162536,792.5512,6.827,43611.137,792.5512_6.827,792.5512_6.827,1
792.5531_6.261,22495.351080855264,27277.70759931014,1.212593104293665,0.017,0.27809552333767024,1.7695510786217261,792.5531,6.261,25182.852,792.5531_6.261,792.5531_6.261,1
792.5893_7.058,22390.20555342775,15658.537184467692,0.6993476297974631,0.0431,-0.5159183301075738,1.3655227298392685,792.5893,7.058,16901.496,792.5893_7.058,792.5893_7.058,1
796.5222_9.007,5968.950711665253,6881.279748410242,1.1528457983347062,0.0096,0.20519955474563534,2.0177287669604316,796.5222,9.007,6373.584,796.5222_9.007,796.5222_9.007,1
796.5845_7.27,68783.9603479257,88530.78121679003,1.2870846745226676,0.0069,0.364106968473571,2.161150909262745,796.5845,7.27,81389.375,Cluster_796.5845_7.27,796.5845_7.27;797.5882_7.268,2
796.5848_7.423,131862.56954115402,167430.00935272351,1.269731129427665,6.35e-4,0.34452303297544035,3.1972262747080245,796.5848,7.423,151131.45,796.5848_7.423,796.5848_7.423,1
797.6383_8.603,8289.422415147916,10035.349149058704,1.2106210356369727,0.0456,0.2757473245115487,1.341035157335565,797.6383,8.603,9802.671,797.6383_8.603,797.6383_8.603,1
797.6421_8.39,30987.057624494075,41071.00555210869,1.325424506250753,0.00105,0.4064544992814587,2.978810700930062,797.6421,8.39,39925.5,797.6421_8.39,797.6421_8.39,1
797.6453_8.401,26821.044090791413,37933.805197971604,1.4143299220404169,0.00611,0.5001186982035273,2.213958789757446,797.6453,8.401,39134.324,797.6453_8.401,797.6453_8.401,1
798.6003_7.83,43902.00039003074,57030.48567948375,1.2990407082323798,4.12e-4,0.3774466414438076,3.3851027839668655,798.6003,7.83,51490.57,798.6003_7.83,798.6003_7.83,1
798.6518_8.391,16024.36477825223,20540.815565520796,1.2818489749683029,9.99e-4,0.3582262963567619,3.0004345117740177,798.6518,8.391,21256.436,798.6518_8.391,798.6518_8.391,1
799.6069_8.865,8772.674083950784,7182.366381684983,0.8187203027210144,0.0179,-0.28855742299162096,1.747146969020107,799.6069,8.865,8042.5327,799.6069_8.865,799.6069_8.865,1
799.6686_9.32,105666.61733783234,132232.26259866517,1.2514100094251943,0.00112,0.3235545486179553,2.9507819773298185,799.6686,9.32,131153.12,Cluster_799.6686_9.32,799.6686_9.32;821.6501_9.321,2
800.6163_8.637,33237.008164486586,38398.34927516341,1.155288980438127,0.0126,0.20825376809005783,1.899629454882437,800.6163,8.637,39128.656,800.6163_8.637,800.6163_8.637,1
800.616_8.426,11798.039519822476,14244.2892891323,1.2073437510698077,0.0297,0.27183649411902805,1.5272435506827877,800.616,8.426,13805.205,800.616_8.426,800.616_8.426,1
802.5715_9.823,5324.140671855757,6214.183790843093,1.1671712251504254,0.0347,0.22301622133236904,1.4596705252091262,802.5715,9.823,6031.224,802.5715_9.823,802.5715_9.823,1
802.5717_7.81,3293.069460303091,4248.856922648518,1.2902421202671677,0.0124,0.3676418198595572,1.9065783148377649,802.5717,7.81,3985.765,802.5717_7.81,802.5717_7.81,1
804.5937_7.544,4759.826917895537,5749.726014683658,1.2079695572682263,0.0157,0.272584096938176,1.8041003475907662,804.5937,7.544,5256.467,804.5937_7.544,804.5937_7.544,1
805.0108_3.238,4274.444524198399,3685.853168039455,0.8622999192463903,0.0209,-0.21373834998978172,1.679853713888946,805.0108,3.238,3705.409,805.0108_3.238,805.0108_3.238,1
805.6187_7.848,12430.532222954738,15092.382544448403,1.2141380814393594,0.00504,0.27993250567887845,2.2975694635544746,805.6187,7.848,15574.151,805.6187_7.848,805.6187_7.848,1
806.5698_6.37,331287.72900637315,399981.40439827624,1.207353515923862,5.55e-4,0.2718481624194081,3.2557070168773237,806.5698,6.37,390656.28,Cluster_806.5698_6.37,1612.1288_6.374;1613.1329_6.372;806.5698_6.37;807.5729_6.37;808.5757_6.369,5
807.6349_8.948,94447.82687447293,75093.8720118614,0.7950831109292313,1.77e-4,-0.33082242007729773,3.7520267336381936,807.6349,8.948,86888.555,807.6349_8.948,807.6349_8.948,1
807.6359_7.483,8926.862982130475,11065.578657953583,1.2395819987496532,0.0172,0.30985370932429857,1.764471553092451,807.6359,7.483,11709.819,807.6359_7.483,807.6359_7.483,1
808.6375_8.751,22999.322843495676,27881.99683103893,1.212296423715105,3.65e-4,0.2777425013986429,3.4377071355435254,808.6375,8.751,28308.494,808.6375_8.751,808.6375_8.751,1
809.6507_9.876,130766.82420129575,111607.28100063535,0.8534831497385975,9.76e-4,-0.22856542438600067,3.0105501823333083,809.6507,9.876,123345.61,Cluster_809.6507_9.876,809.6507_9.876;811.657_9.886,2
809.6525_8.065,51237.81004804094,66220.06625778745,1.2924062561553475,8.81e-4,0.3700596393915948,3.0550240915879523,809.6525,8.065,68933.03,809.6525_8.065,809.6525_8.065,1
810.6013_7.646,262167.0468587799,319196.5112459836,1.2175310172293448,0.0078,0.28395852617452394,2.1079053973095196,810.6013,7.646,307298.66,Cluster_810.6013_7.646,810.6013_7.646;811.6042_7.645;812.607_7.646,3
810.6564_8.03,36249.422752151,42932.451495506124,1.1843623494103384,0.00104,0.24411053343428032,2.9829666607012197,810.6564,8.03,43775.035,810.6564_8.03,810.6564_8.03,1
811.2977_7.959,4306.71510436983,5411.53459681242,1.2565341485722097,0.00231,0.32944987958015104,2.6363880201078556,811.2977,7.959,4950.187,811.2977_7.959,811.2977_7.959,1
811.6292_7.819,14856.19895854655,18527.082647666564,1.2470944081566846,9.63e-4,0.3185706849141074,3.0163737128754655,811.6292,7.819,17792.541,811.6292_7.819,811.6292_7.819,1
811.6598_8.009,23239.83871220025,28634.19787570973,1.2321168933361657,0.0209,0.3011391338221609,1.679853713888946,811.6598,8.009,28826.021,811.6598_8.009,811.6598_8.009,1
812.615_8.136,106121.01797019788,91321.77873509901,0.860543749785222,0.0198,-0.21667955457573285,1.7033348097384688,812.615,8.136,102265.76,Cluster_812.615_8.136,812.615_8.136;813.6188_8.138,2
813.6834_9.437,9566.241219274805,16028.878051480862,1.6755669948176337,4.81e-6,0.7446493715073983,5.317854923626168,813.6834,9.437,14757.252,Cluster_813.6834_9.437,813.6834_9.437;835.6652_9.434,2
813.6854_10.226,568130.2040274722,475463.32664423203,0.8368914788787409,7.58e-4,-0.2568875366683971,3.1203307943679466,813.6854,10.226,571533.44,Cluster_813.6854_10.226,1626.3599_10.225;1627.3632_10.227;813.6854_10.226,3
814.6318_9.087,76444.95701276809,88835.90248052376,1.1620897695800403,0.0469,0.2167215189365835,1.3288271572849168,814.6318,9.087,86301.516,Cluster_814.6318_9.087,814.6318_9.087;814.6319_9.087;815.6352_9.088,3
815.6606_9.084,10271.26524658924,12375.540389735303,1.2048701004820048,0.0275,0.2688776149263221,1.5606673061697374,815.6606,9.084,12172.821,815.6606_9.084,815.6606_9.084,1
815.7025_10.568,2069348.787797591,1735946.2116696856,0.8388852676291724,0.00182,-0.25345458474795984,2.7399286120149253,815.7025,10.568,2087752,Cluster_815.7025_10.568,1630.3921_10.568;1631.3955_10.568;815.7025_10.568;932.8152_10.571,4
816.7069_11.125,48509.15613935705,61289.38908716647,1.2634602199859832,0.0482,0.3373802417797936,1.3169529617611504,816.7069,11.125,57906.12,Cluster_816.7069_11.125,816.7069_11.125;886.7839_11.127,2
817.7051_10.344,10724.360585912287,16209.26893748634,1.5114438579004073,1.27e-4,0.5959273915141263,3.896196279044043,817.7051,10.344,14480.891,817.7051_10.344,817.7051_10.344,1
820.5846_7.213,40632.13669005173,49391.31152940149,1.2155725874365435,0.00433,0.2816360459030197,2.3635121036466344,820.5846,7.213,44624.344,820.5846_7.213,820.5846_7.213,1
820.6961_11.574,3592.4353889252498,4526.550810662762,1.2600228871525987,0.00815,0.33344993918683535,2.0888423912600236,820.6961,11.574,4636.782,820.6961_11.574,820.6961_11.574,1
822.5994_7.509,16388.706918197582,20742.89697694499,1.2656823433649076,0.00483,0.3399153675179721,2.316052869248488,822.5994,7.509,18608.945,822.5994_7.509,822.5994_7.509,1
824.616_8.544,15059.652759478657,19531.895318419323,1.2969685045444228,0.00331,0.37514344575053965,2.480172006224281,824.616,8.544,18082.86,824.616_8.544,824.616_8.544,1
825.6241_9.886,6129.929052111731,5284.865433064789,0.8621413703384019,0.0169,-0.2140036390724768,1.7721132953863266,825.6241,9.886,5986.288,825.6241_9.886,825.6241_9.886,1
825.6473_7.81,6558.898114132641,8060.744681841436,1.2289784871749607,0.0174,0.2974596620753924,1.7594507517174003,825.6473,7.81,7650.69,Cluster_825.6473_7.81,825.6473_7.81;825.6476_7.811,2
825.6815_9.335,6226.619500192896,10174.576410788002,1.6340449919049655,4.88e-6,0.7084477072929924,5.311580177997289,825.6815,9.335,9390.847,825.6815_9.335,825.6815_9.335,1
825.682_9.561,8701.235768397706,11359.445664274042,1.3054979736936647,0.00249,0.38460021839807773,2.6038006529042637,825.682,9.561,11669.591,Cluster_825.682_9.561,825.6817_9.564;825.682_9.561,2
827.663_8.483,3430.8080018399655,3963.4435424738485,1.1552507573575166,8.08e-4,0.2082060353045557,3.092588639225414,827.663,8.483,4535.9863,827.663_8.483,827.663_8.483,1
827.6998_10.277,60137.427588759936,95147.34144361275,1.5821651383937212,6.91e-5,0.661900188880161,4.1605219526258015,827.6998,10.277,87634.2,Cluster_827.6998_10.277,827.6998_10.277;849.6809_10.279;850.6799_10.276,3
827.6999_10.389,38492.34599837621,52664.207958349376,1.3681735054696589,0.00607,0.4522511977735507,2.2168113089247425,827.6999,10.389,51008.16,827.6999_10.389,827.6999_10.389,1
827.6999_10.502,38377.43070349825,49414.74809622108,1.2875991745772795,0.00181,0.3646835570807238,2.7423214251308154,827.6999,10.502,53090.023,827.6999_10.502,827.6999_10.502,1
828.5511_6.373,65922.97747872678,76839.94812119186,1.165601904828828,0.00135,0.22107514017194238,2.869666231504994,828.5511,6.373,76046.49,828.5511_6.373,828.5511_6.373,1
828.702_10.497,21660.824351063075,28068.58122956511,1.2958223922898646,0.00127,0.3738679934372289,2.896196279044043,828.702,10.497,30367.592,828.702_10.497,828.702_10.497,1
829.6782_8.401,4421.925862966347,5288.80160410923,1.1960403154659311,0.00384,0.2582660199227213,2.415668775632469,829.6782,8.401,5430.294,829.6782_8.401,829.6782_8.401,1
829.7155_10.657,72580.03410419465,90240.434421715,1.2433231195808945,9.04e-4,0.31420127823883404,3.0438315695246367,829.7155,10.657,93020.5,829.7155_10.657,829.7155_10.657,1
831.6353_8.196,7928.8843535963215,9640.242984258552,1.2158385157788316,1.68e-4,0.2819516268442051,3.774690718274137,831.6353,8.196,9397.948,831.6353_8.196,831.6353_8.196,1
831.6573_8.408,6418.7377041222735,5505.463593351845,0.8577174901252156,0.00642,-0.22142555521661555,2.192464971931147,831.6573,8.408,6193.654,831.6573_8.408,831.6573_8.408,1
832.582_7.631,31028.9632396306,37925.694626676624,1.2222675419021873,2.7e-4,0.28956011095757483,3.5686362358410126,832.582,7.631,37396.28,832.582_7.631,832.582_7.631,1
832.7384_11.319,23683.66821465257,28330.27501683134,1.1961945573660762,0.0421,0.25845205853228426,1.3757179041643317,832.7384,11.319,27270.596,832.7384_11.319,832.7384_11.319,1
834.6002_7.257,45501.449343554734,55362.22622943037,1.2167134679913754,8.54e-4,0.2829894581266682,3.068542129310995,834.6002,7.257,52340.47,834.6002_7.257,834.6002_7.257,1
835.6663_8.407,5444.9170014742895,6354.857416189301,1.1671174077527044,0.0143,0.22294969820260274,1.8446639625349381,835.6663,8.407,6828.7505,835.6663_8.407,835.6663_8.407,1
835.6664_10.22,126289.16376050405,109629.90346819801,0.868086383690854,2.05e-4,-0.20408948180120176,3.688246138944246,835.6664,10.22,128723.88,835.6664_10.22,835.6664_10.22,1
836.6136_9.086,18992.763158579823,21880.576882126177,1.1520481090315606,0.0316,0.2042009643601196,1.5003129173815961,836.6136,9.086,20879.404,836.6136_9.086,836.6136_9.086,1
837.5477_8.363,8342.071257284319,6454.639877334765,0.7737454737872871,7.99e-5,-0.3700690299320066,4.097453220686009,837.5477,8.363,7336.664,837.5477_8.363,837.5477_8.363,1
837.6789_10.324,15132.544240652236,19103.09205376466,1.262384682309132,0.00901,0.33615160500557684,2.045275209020937,837.6789,10.324,18255.13,837.6789_10.324,837.6789_10.324,1
837.6831_9.217,4152.449430034464,5284.476439954435,1.2726166878113132,4.64e-4,0.34779794487354404,3.3334820194451193,837.6831,9.217,5195.587,837.6831_9.217,837.6831_9.217,1
838.6301_9.147,16241.671806660846,13406.676611168665,0.8254492992322671,0.00908,-0.2767484902788248,2.041914151478915,838.6301,9.147,14905.121,838.6301_9.147,838.6301_9.147,1
838.6321_8.779,104439.90277932353,127749.88599923732,1.2231903956207875,0.0205,0.29064898394619887,1.6882461389442456,838.6321,8.779,122815.79,838.6321_8.779,838.6321_8.779,1
842.5663_7.213,7293.097518761572,8783.140500711273,1.2043086600880557,0.00912,0.2682051971713386,2.040005161671584,842.5663,7.213,7882.032,842.5663_7.213,842.5663_7.213,1
842.723_11.155,68828.46296872607,99757.26051494505,1.449360572823953,0.00438,0.5354165541165191,2.3585258894959003,842.723,11.155,84557.98,Cluster_842.723_11.155,842.723_11.155;847.6774_11.153;912.7986_11.157,3
844.7397_11.265,338708.3618535786,433561.1926953525,1.2800427787571957,0.0116,0.3561920255921274,1.9355420107730816,844.7397,11.265,424432,Cluster_844.7397_11.265,844.7397_11.265;914.817_11.265;928.8321_11.265,3
848.6521_9.028,16825.213776215467,20438.28096599553,1.2147412352577407,4.78e-5,0.28064902299167904,4.320572103387881,848.6521,9.028,19696.299,848.6521_9.028,848.6521_9.028,1
849.6939_11.262,24886.822717805968,28667.310756473064,1.1519072193961601,0.0202,0.20402451929102444,1.6946486305533763,849.6939,11.262,30982.246,849.6939_11.262,849.6939_11.262,1
853.6786_8.974,8843.462502153901,11054.240589934721,1.2499901014158612,0.0026,0.32191667033152843,2.5850266520291822,853.6786,8.974,9873.727,853.6786_8.974,853.6786_8.974,1
853.6786_8.975,9246.723952470922,10859.536624144903,1.174419900492758,0.0194,0.23194831990391676,1.712198270069774,853.6786,8.975,9873.727,853.6786_8.975,853.6786_8.975,1
854.574_8.362,8456.537516049271,7232.8992918244785,0.8553026907404471,0.0191,-0.22549301623513987,1.7189666327522726,854.574,8.362,8121.072,854.574_8.362,854.574_8.362,1
856.5823_7.778,41414.1454525128,47630.65664206397,1.1501059872569213,0.0221,0.20176681790374285,1.6556077263148892,856.5823,7.778,49223.824,856.5823_7.778,856.5823_7.778,1
858.5977_8.453,17452.551595459954,20271.659863799356,1.1615298630071236,0.0277,0.21602624640538814,1.5575202309355514,858.5977,8.453,19931.41,858.5977_8.453,858.5977_8.453,1
